season,week,offense,defense,drive,down,togo,yardline,margin,seconds,grouping,shell,box,playType,yards,firstDown,touchdown,turnover
2022,13,MIN,NYJ,13,4,4,69,14,1686,,,,punt,0,0,0,0
2022,13,NYJ,MIN,14,4,7,18,-14,1487,,,,field_goal,0,0,0,0
2022,13,MIN,NYJ,15,4,20,69,11,1343,,,,punt,0,0,0,0
2022,13,NYJ,MIN,16,4,12,12,-11,963,,,,field_goal,0,0,0,0
2022,13,MIN,NYJ,17,4,12,77,8,900,,,,punt,0,0,0,0
2022,13,NYJ,MIN,18,4,7,8,-8,753,,,,field_goal,0,0,0,0
2022,13,NYJ,MIN,20,4,1,1,-12,409,11,nickel,8,run,1,1,1,0
2022,13,MIN,NYJ,21,4,6,71,5,338,,,,punt,0,0,0,0
2022,13,NYJ,MIN,22,4,10,47,-5,228,11,nickel,5,pass,31,1,0,0
2022,13,NYJ,MIN,22,4,1,1,-5,106,11,nickel,6,pass,0,0,0,0
2022,13,MIN,NYJ,23,4,9,97,5,90,,,,punt,0,0,0,0
2022,13,NYJ,MIN,24,4,10,19,-5,16,11,nickel,5,pass,0,0,0,1
2022,13,PIT,ATL,1,4,15,28,0,3158,,,,field_goal,0,0,0,0
2022,13,ATL,PIT,2,4,8,56,-3,2947,,,,punt,0,0,0,0
2022,13,PIT,ATL,3,4,11,28,3,2619,,,,field_goal,0,0,0,0
2022,13,ATL,PIT,4,4,20,32,-6,2360,,,,field_goal,0,0,0,0
2022,13,ATL,PIT,6,4,5,33,-10,2110,,,,field_goal,0,0,0,0
2022,13,PIT,ATL,7,4,7,30,7,1894,,,,field_goal,0,0,0,0
2022,13,ATL,PIT,8,4,10,54,-10,1838,,,,punt,0,0,0,0
2022,13,ATL,PIT,10,4,11,64,-10,1648,,,,punt,0,0,0,0
2022,13,PIT,ATL,11,4,11,15,10,1189,,,,field_goal,0,0,0,0
2022,13,PIT,ATL,13,4,8,73,6,894,,,,punt,0,0,0,0
2022,13,ATL,PIT,14,4,1,36,-6,570,12,base,8,run,2,1,0,0
2022,13,ATL,PIT,14,4,10,10,-6,329,,,,field_goal,0,0,0,0
2022,13,PIT,ATL,15,4,11,40,3,53,,,,punt,0,0,0,0
2022,13,LA,SEA,3,4,8,22,0,2857,,,,field_goal,0,0,0,0
2022,13,SEA,LA,4,4,15,80,-3,2840,,,,punt,0,0,0,0
2022,13,LA,SEA,5,4,4,66,3,2707,,,,punt,0,0,0,0
2022,13,SEA,LA,8,4,17,91,4,1996,,,,punt,0,0,0,0
2022,13,LA,SEA,9,4,15,35,-4,1860,,,,field_goal,0,0,0,0
2022,13,LA,SEA,12,4,16,77,-1,1597,,,,punt,0,0,0,0
2022,13,SEA,LA,13,4,18,23,1,1358,,,,field_goal,0,0,0,0
2022,13,LA,SEA,14,4,4,69,-4,1260,,,,punt,0,0,0,0
2022,13,LA,SEA,16,4,12,13,-4,782,,,,field_goal,0,0,0,0
2022,13,SEA,LA,17,4,7,8,1,409,,,,field_goal,0,0,0,0
2022,13,LA,SEA,18,4,2,49,-4,273,11,nickel,6,run,14,1,0,0
2022,13,LA,SEA,20,4,20,85,-4,20,11,nickel,2,pass,0,0,0,1
2022,13,TEN,PHI,2,4,9,74,-7,3304,,,,punt,0,0,0,0
2022,13,PHI,TEN,3,4,5,67,7,3205,,,,punt,0,0,0,0
2022,13,TEN,PHI,4,4,7,40,-7,2993,11,nickel,6,run,8,1,0,0
2022,13,TEN,PHI,6,4,7,74,-7,2544,,,,punt,0,0,0,0
2022,13,PHI,TEN,7,4,16,40,7,2335,,,,punt,0,0,0,0
2022,13,TEN,PHI,8,4,11,18,-7,2012,,,,field_goal,0,0,0,0
2022,13,TEN,PHI,10,4,4,69,-11,1835,,,,punt,0,0,0,0
2022,13,PHI,TEN,11,4,1,51,11,1803,11,dime,4,pass,34,1,0,0
2022,13,TEN,PHI,12,4,17,85,-11,1720,,,,punt,0,0,0,0
2022,13,TEN,PHI,14,4,12,68,-18,1489,,,,punt,0,0,0,0
2022,13,PHI,TEN,15,4,12,65,18,1427,,,,punt,0,0,0,0
2022,13,TEN,PHI,16,4,20,81,-18,1289,,,,punt,0,0,0,0
2022,13,PHI,TEN,17,4,1,15,18,874,11,nickel,9,run,2,1,0,0
2022,13,PHI,TEN,17,4,1,4,18,741,12,base,9,run,1,1,0,0
2022,13,TEN,PHI,18,4,10,65,-25,592,,,,punt,0,0,0,0
2022,13,PHI,TEN,19,4,10,96,25,485,,,,punt,0,0,0,0
2022,13,TEN,PHI,20,4,12,19,-25,335,12,nickel,6,pass,10,0,0,0
2022,13,PHI,TEN,21,4,2,71,25,112,,,,punt,0,0,0,0
2022,13,WAS,NYG,2,4,3,3,0,3222,,,,field_goal,0,0,0,0
2022,13,NYG,WAS,3,4,15,80,-3,3102,,,,punt,0,0,0,0
2022,13,NYG,WAS,5,4,6,30,-10,2623,,,,field_goal,0,0,0,0
2022,13,WAS,NYG,6,4,1,66,7,2494,,,,punt,0,0,0,0
2022,13,WAS,NYG,8,4,10,24,0,1953,,,,field_goal,0,0,0,0
2022,13,WAS,NYG,13,4,11,57,-7,1122,,,,punt,0,0,0,0
2022,13,NYG,WAS,14,4,1,76,7,990,,,,punt,0,0,0,0
2022,13,WAS,NYG,15,4,19,34,-7,612,,,,field_goal,0,0,0,0
2022,13,NYG,WAS,16,4,15,63,7,480,,,,punt,0,0,0,0
2022,13,WAS,NYG,17,4,13,94,-7,393,,,,punt,0,0,0,0
2022,13,NYG,WAS,18,4,9,49,7,229,,,,punt,0,0,0,0
2022,13,WAS,NYG,19,4,4,73,-7,167,11,dime,4,pass,20,1,0,0
2022,13,NYG,WAS,20,4,10,75,0,88,,,,punt,0,0,0,0
2022,13,WAS,NYG,21,4,10,62,0,23,,,,punt,0,0,0,0
2022,13,NYG,WAS,23,4,12,64,0,461,,,,punt,0,0,0,0
2022,13,WAS,NYG,24,4,9,43,0,251,,,,punt,0,0,0,0
2022,13,NYG,WAS,25,4,8,50,0,102,,,,punt,0,0,0,0
2022,13,WAS,NYG,26,4,5,85,0,37,,,,punt,0,0,0,0
2022,13,NYG,WAS,27,4,7,40,0,5,,,,field_goal,0,0,0,0
2022,14,BAL,PIT,1,4,1,66,0,3519,,,,punt,0,0,0,0
2022,14,PIT,BAL,2,4,11,62,0,3334,,,,punt,0,0,0,0
2022,14,BAL,PIT,3,4,1,66,0,3200,heavy,base,9,run,2,1,0,0
2022,14,BAL,PIT,3,4,6,24,0,2990,,,,field_goal,0,0,0,0
2022,14,PIT,BAL,4,4,4,69,-3,2905,,,,punt,0,0,0,0
2022,14,BAL,PIT,7,4,1,34,3,2500,21,,8,run,0,0,0,0
2022,14,BAL,PIT,9,4,7,17,3,1866,,,,field_goal,0,0,0,0
2022,14,PIT,BAL,12,4,3,48,-6,1558,,,,punt,0,0,0,0
2022,14,BAL,PIT,13,4,1,46,6,1346,,,,punt,0,0,0,0
2022,14,BAL,PIT,15,4,13,88,6,930,,,,punt,0,0,0,0
2022,14,PIT,BAL,16,4,13,22,-6,679,,,,field_goal,0,0,0,0
2022,14,BAL,PIT,17,4,4,13,6,202,,,,field_goal,0,0,0,0
2022,14,CAR,SEA,1,4,6,29,0,3130,,,,field_goal,0,0,0,0
2022,14,SEA,CAR,4,4,8,63,-10,2977,,,,punt,0,0,0,0
2022,14,CAR,SEA,7,4,17,82,10,2283,,,,punt,0,0,0,0
2022,14,CAR,SEA,9,4,13,14,10,1933,,,,field_goal,0,0,0,0
2022,14,SEA,CAR,12,4,3,9,-6,1503,,,,field_goal,0,0,0,0
2022,14,CAR,SEA,13,4,2,67,3,1401,,,,punt,0,0,0,0
2022,14,SEA,CAR,14,4,10,80,-3,1345,,,,punt,0,0,0,0
2022,14,CAR,SEA,15,4,1,5,3,1001,12,base,7,run,2,1,0,0
2022,14,CAR,SEA,15,4,3,3,3,940,11,nickel,6,pass,0,0,0,0
2022,14,SEA,CAR,16,4,16,63,-3,752,,,,punt,0,0,0,0
2022,14,SEA,CAR,18,4,8,73,-10,388,,,,punt,0,0,0,0
2022,14,CAR,SEA,19,4,10,21,10,120,,,,field_goal,0,0,0,0
2022,14,SEA,CAR,20,4,7,49,-13,45,11,nickel,4,pass,25,1,0,0
2022,14,CIN,CLE,1,4,7,72,0,3556,,,,punt,0,0,0,0
2022,14,CLE,CIN,2,4,1,25,0,3295,12,base,8,pass,0,0,0,0
2022,14,CIN,CLE,3,4,2,55,0,3132,,,,punt,0,0,0,0
2022,14,CLE,CIN,4,4,9,80,0,2994,,,,punt,0,0,0,0
2022,14,CIN,CLE,5,4,2,72,0,2833,,,,punt,0,0,0,0
2022,14,CLE,CIN,6,4,13,73,0,2695,,,,punt,0,0,0,0
2022,14,CIN,CLE,7,4,15,83,0,2574,,,,penalty,15,1,0,0
2022,14,CLE,CIN,8,4,6,8,-7,1983,,,,field_goal,0,0,0,0
2022,14,CLE,CIN,11,4,2,73,-10,1716,,,,punt,0,0,0,0
2022,14,CIN,CLE,12,4,13,56,10,1512,,,,punt,0,0,0,0
2022,14,CLE,CIN,13,4,11,84,-10,1397,,,,punt,0,0,0,0
2022,14,CLE,CIN,15,4,5,33,-17,1101,11,nickel,6,pass,6,1,0,0
2022,14,CIN,CLE,16,4,7,12,10,900,,,,field_goal,0,0,0,0
2022,14,CLE,CIN,19,4,1,62,-13,534,11,nickel,6,run,3,1,0,0
2022,14,CLE,CIN,19,4,4,14,-13,377,11,dime,4,run,4,1,0,0
2022,14,CLE,CIN,19,4,6,6,-13,329,spread,nickel,6,pass,0,0,0,0
2022,14,CIN,CLE,20,4,5,77,13,266,,,,punt,0,0,0,0
2022,14,CLE,CIN,21,4,4,42,-13,226,11,dime,6,pass,0,0,0,0
2022,14,HOU,DAL,2,4,7,72,-7,3251,,,,punt,0,0,0,1
2022,14,DAL,HOU,4,4,4,69,0,2919,,,,punt,0,0,0,0
2022,14,HOU,DAL,5,4,8,25,0,2722,,,,field_goal,0,0,0,0
2022,14,HOU,DAL,7,4,3,42,-4,2182,11,nickel,7,run,2,0,0,0
2022,14,DAL,HOU,8,4,4,54,4,2087,,,,punt,0,0,0,0
2022,14,HOU,DAL,9,4,8,77,-4,2032,,,,punt,0,0,0,0
2022,14,DAL,HOU,12,4,10,15,-3,1844,,,,field_goal,0,0,0,0
2022,14,DAL,HOU,15,4,1,1,-3,1403,heavy,base,9,run,-1,0,0,0
2022,14,HOU,DAL,16,4,3,35,3,1087,,,,field_goal,0,0,0,0
2022,14,DAL,HOU,17,4,1,66,-6,1009,11,nickel,7,run,4,1,0,0
2022,14,DAL,HOU,17,4,7,35,-6,894,,,,field_goal,0,0,0,0
2022,14,HOU,DAL,18,4,7,72,3,812,,,,punt,0,0,0,0
2022,14,DAL,HOU,19,4,4,82,-3,736,,,,punt,0,0,0,0
2022,14,HOU,DAL,20,4,4,40,3,490,,,,punt,0,0,0,0
2022,14,HOU,DAL,22,4,3,3,3,205,heavy,,11,run,1,0,0,0
2022,14,JAX,TEN,2,4,5,70,-7,3202,,,,punt,0,0,0,0
2022,14,JAX,TEN,6,4,9,63,-7,2731,,,,punt,0,0,0,0
2022,14,JAX,TEN,8,4,15,19,-7,2336,,,,field_goal,0,0,0,0
2022,14,TEN,JAX,9,4,4,69,4,2245,,,,punt,0,0,0,0
2022,14,JAX,TEN,10,4,4,25,-4,1995,,,,field_goal,0,0,0,0
2022,14,TEN,JAX,15,4,30,95,-13,1229,,,,punt,0,0,0,0
2022,14,TEN,JAX,17,4,10,77,-19,1006,,,,punt,0,0,0,0
2022,14,JAX,TEN,18,4,3,36,19,852,11,dime,6,pass,0,0,0,0
2022,14,JAX,TEN,20,4,6,14,19,655,,,,field_goal,0,0,0,0
2022,14,JAX,TEN,22,4,3,58,14,334,,,,punt,0,0,0,0
2022,14,TEN,JAX,23,4,18,28,-14,127,11,nickel,4,pass,0,0,0,0
2022,14,KC,DEN,1,4,4,17,0,3360,,,,field_goal,0,0,0,0
2022,14,DEN,KC,2,4,11,43,-3,3018,,,,punt,0,0,0,0
2022,14,KC,DEN,3,4,3,27,3,2877,,,,field_goal,0,0,0,0
2022,14,DEN,KC,4,4,5,70,-6,2768,,,,punt,0,0,0,0
2022,14,DEN,KC,6,4,13,74,-13,2539,,,,punt,0,0,0,0
2022,14,DEN,KC,8,4,2,45,-20,2083,11,nickel,7,pass,0,0,1,1
2022,14,DEN,KC,9,4,9,74,-27,2025,,,,punt,0,0,0,0
2022,14,KC,DEN,16,4,11,76,6,1575,,,,punt,0,0,0,0
2022,14,DEN,KC,17,4,1,71,-6,1448,,,,punt,0,0,0,0
2022,14,KC,DEN,18,4,1,68,6,1367,,,,punt,0,0,0,0
2022,14,DEN,KC,19,4,30,81,-6,1215,,,,punt,0,0,0,0
2022,14,DEN,KC,21,4,4,55,-13,859,11,dime,5,penalty,40,1,0,0
2022,14,DEN,KC,21,4,7,7,-13,654,11,nickel,6,pass,7,1,1,0
2022,14,KC,DEN,22,4,1,66,6,525,,,,punt,0,0,0,0
2022,14,DEN,KC,23,4,10,95,-6,448,,,,punt,0,0,0,0
2022,14,LA,LV,2,4,7,65,-7,3131,,,,punt,0,0,0,0
2022,14,LV,LA,3,4,4,34,7,2847,,,,field_goal,0,0,0,0
2022,14,LA,LV,4,4,2,37,-10,2711,,,,field_goal,0,0,0,0
2022,14,LV,LA,5,4,9,13,7,2384,,,,field_goal,0,0,0,0
2022,14,LA,LV,9,4,19,80,-10,1639,,,,punt,0,0,0,0
2022,14,LV,LA,10,4,1,49,10,1526,,,,punt,0,0,0,0
2022,14,LA,LV,11,4,10,70,-10,1395,,,,punt,0,0,0,0
2022,14,LV,LA,12,4,2,75,10,1305,,,,punt,0,0,0,0
2022,14,LA,LV,13,4,23,43,-10,1068,,,,field_goal,0,0,0,0
2022,14,LV,LA,14,4,1,28,10,867,11,nickel,7,run,3,1,0,0
2022,14,LV,LA,14,4,3,18,10,745,,,,field_goal,0,0,0,0
2022,14,LA,LV,15,4,3,68,-13,662,,,,penalty,6,1,0,0
2022,14,LA,LV,15,4,1,2,-13,235,11,base,8,pass,1,1,0,0
2022,14,LV,LA,16,4,1,66,6,120,,,,punt,0,0,0,0
2022,14,MIA,LAC,1,4,10,75,0,3586,,,,punt,0,0,0,0
2022,14,LAC,MIA,2,4,2,2,0,3062,12,base,9,pass,0,0,0,0
2022,14,MIA,LAC,3,4,15,89,0,2864,,,,punt,0,0,0,0
2022,14,LAC,MIA,4,4,5,15,0,2658,,,,field_goal,0,0,0,0
2022,14,MIA,LAC,5,4,19,84,-3,2573,,,,punt,0,0,0,0
2022,14,LAC,MIA,8,4,14,79,3,2190,,,,punt,0,0,0,0
2022,14,MIA,LAC,9,4,14,58,-3,2056,,,,punt,0,0,0,0
2022,14,LAC,MIA,10,4,1,1,3,1821,heavy,,9,run,1,1,1,0
2022,14,LAC,MIA,12,4,4,69,10,1719,,,,punt,0,0,0,0
2022,14,MIA,LAC,13,4,9,64,-10,1665,,,,punt,0,0,0,0
2022,14,LAC,MIA,14,4,2,59,10,1453,,,,punt,0,0,0,0
2022,14,LAC,MIA,16,4,8,13,3,1162,,,,field_goal,0,0,0,0
2022,14,MIA,LAC,17,4,22,60,-6,1003,,,,punt,0,0,0,0
2022,14,LAC,MIA,18,4,1,78,6,900,,,,punt,0,0,0,0
2022,14,MIA,LAC,19,4,11,45,-6,686,,,,punt,0,0,0,0
2022,14,LAC,MIA,20,4,10,10,6,163,,,,field_goal,0,0,0,0
2022,14,MIA,LAC,21,4,3,37,-9,75,,,,field_goal,0,0,0,0
2022,14,DET,MIN,1,4,9,78,0,3554,,,,punt,0,0,0,0
2022,14,MIN,DET,2,4,1,54,0,3385,11,nickel,7,run,0,0,0,0
2022,14,DET,MIN,5,4,4,39,0,2700,11,nickel,6,pass,0,0,0,0
2022,14,MIN,DET,6,4,9,48,0,2577,,,,punt,0,0,0,0
2022,14,DET,MIN,7,4,7,40,0,2285,,,,punt,0,0,0,0
2022,14,MIN,DET,8,4,1,81,0,2216,,,,punt,0,0,0,0
2022,14,DET,MIN,11,4,1,29,7,1815,,,,field_goal,0,0,0,0
2022,14,MIN,DET,13,4,6,71,-7,1679,,,,punt,0,0,0,0
2022,14,DET,MIN,14,4,8,74,7,1564,spread,,,run,42,1,0,0
2022,14,MIN,DET,15,4,4,23,-14,1044,11,nickel,6,pass,23,1,1,0
2022,14,MIN,DET,17,4,17,23,-15,652,,,,field_goal,0,0,0,0
2022,14,DET,MIN,18,4,2,23,12,250,,,,field_goal,0,0,0,0
2022,14,DET,MIN,20,4,8,30,8,22,,,,field_goal,0,0,0,0
2022,14,ARI,NE,1,4,7,31,0,3339,,,,field_goal,0,0,0,0
2022,14,NE,ARI,2,4,14,50,0,3258,,,,punt,0,0,0,0
2022,14,ARI,NE,3,4,10,59,0,3008,,,,punt,0,0,0,0
2022,14,ARI,NE,5,4,5,15,0,2696,,,,field_goal,0,0,0,0
2022,14,ARI,NE,7,4,9,14,-4,2378,,,,field_goal,0,0,0,0
2022,14,NE,ARI,8,4,11,69,1,2220,,,,punt,0,0,0,0
2022,14,NE,ARI,10,4,21,88,-6,1914,,,,punt,0,0,0,0
2022,14,ARI,NE,11,4,1,32,6,1836,12,nickel,7,pass,0,0,0,0
2022,14,NE,ARI,13,4,2,4,-3,1518,,,,field_goal,0,0,0,0
2022,14,ARI,NE,14,4,6,41,0,1379,11,dime,7,pass,0,0,0,0
2022,14,NE,ARI,15,4,6,55,0,1290,,,,punt,0,0,0,0
2022,14,ARI,NE,19,4,20,86,-14,762,,,,punt,0,0,0,0
2022,14,NE,ARI,20,4,3,44,14,598,,,,punt,0,0,0,0
2022,14,ARI,NE,21,4,3,57,-14,442,spread,dime,6,run,9,1,0,0
2022,14,ARI,NE,21,4,13,51,-14,304,spread,dime,6,pass,-8,0,0,0
2022,14,NE,ARI,22,4,9,40,14,242,,,,punt,0,0,0,0
2022,14,ARI,NE,23,4,13,68,-14,148,spread,dime,4,run,5,0,0,0
2022,14,BUF,NYJ,1,4,2,69,0,3519,,,,punt,0,0,0,0
2022,14,NYJ,BUF,2,4,7,73,0,3218,,,,punt,0,0,0,0
2022,14,BUF,NYJ,3,4,12,51,0,3075,,,,punt,0,0,0,0
2022,14,NYJ,BUF,4,4,4,59,0,2911,,,,punt,0,0,0,0
2022,14,BUF,NYJ,5,4,16,88,0,2856,,,,punt,0,0,0,0
2022,14,NYJ,BUF,6,4,19,57,0,2799,,,,punt,0,0,0,0
2022,14,BUF,NYJ,7,4,3,52,0,2535,,,,punt,0,0,0,0
2022,14,NYJ,BUF,8,4,5,76,0,2325,,,,punt,0,0,0,0
2022,14,BUF,NYJ,9,4,18,58,0,2216,,,,punt,0,0,0,0
2022,14,NYJ,BUF,10,4,20,48,0,1991,,,,punt,0,0,0,0
2022,14,BUF,NYJ,11,4,1,61,0,1877,11,nickel,,penalty,6,1,0,0
2022,14,BUF,NYJ,16,4,3,20,7,1031,,,,field_goal,0,0,0,0
2022,14,NYJ,BUF,17,4,17,82,-10,914,,,,punt,0,0,0,0
2022,14,BUF,NYJ,18,4,5,31,10,748,,,,field_goal,0,0,0,0
2022,14,NYJ,BUF,19,4,14,51,-13,514,,,,punt,0,0,0,0
2022,14,BUF,NYJ,20,4,9,91,13,455,,,,punt,0,0,0,0
2022,14,BUF,NYJ,22,4,15,83,11,205,,,,punt,0,0,0,0
2022,14,NYJ,BUF,23,4,1,9,-11,81,,,,field_goal,0,0,0,0
2022,14,BUF,NYJ,24,4,5,66,8,53,,,,punt,0,0,0,0
2022,14,NYJ,BUF,25,4,10,79,-8,30,11,nickel,6,pass,0,0,0,0
2022,14,NYG,PHI,1,4,19,67,0,3448,,,,punt,0,0,0,0
2022,14,NYG,PHI,3,4,7,63,-7,2832,,,,punt,0,0,0,0
2022,14,PHI,NYG,4,4,7,41,7,2534,11,dime,5,pass,41,1,1,0
2022,14,NYG,PHI,5,4,7,57,-14,2312,11,base,,run,0,0,0,0
2022,14,NYG,PHI,7,4,10,50,-21,2114,,,,punt,0,0,0,0
2022,14,PHI,NYG,8,4,16,98,21,2065,,,,punt,0,0,0,0
2022,14,PHI,NYG,10,4,9,11,14,1858,,,,field_goal,0,0,0,0
2022,14,NYG,PHI,11,4,5,70,-17,1826,,,,punt,0,0,0,0
2022,14,PHI,NYG,13,4,11,21,17,1585,,,,field_goal,0,0,0,0
2022,14,NYG,PHI,16,4,14,79,-20,916,,,,punt,0,0,0,0
2022,14,PHI,NYG,17,4,14,60,20,816,,,,punt,0,0,0,0
2022,14,NYG,PHI,18,4,5,70,-20,771,11,nickel,6,run,6,1,0,0
2022,14,NYG,PHI,18,4,8,23,-20,602,11,dime,4,pass,0,0,0,0
2022,14,NYG,PHI,22,4,15,51,-34,60,11,nickel,5,run,32,1,0,0
2022,14,TB,SF,2,4,9,37,-7,3194,,,,field_goal,0,0,0,0
2022,14,SF,TB,3,4,15,60,7,3097,,,,punt,0,0,0,0
2022,14,TB,SF,4,4,10,70,-7,2993,,,,punt,0,0,0,0
2022,14,TB,SF,6,4,3,75,-14,2603,,,,punt,0,0,0,0
2022,14,TB,SF,8,4,6,70,-21,2217,,,,punt,0,0,0,0
2022,14,TB,SF,10,4,2,9,-21,1953,11,nickel,7,pass,0,0,0,0
2022,14,TB,SF,15,4,4,38,-35,1513,11,nickel,6,pass,5,1,0,0
2022,14,SF,TB,16,4,12,78,35,1345,,,,punt,0,0,0,0
2022,14,TB,SF,17,4,1,33,-35,1173,11,nickel,5,pass,9,1,0,0
2022,14,SF,TB,18,4,5,39,28,821,,,,punt,0,0,0,0
2022,14,TB,SF,19,4,10,68,-28,673,11,nickel,4,pass,20,1,0,0
2022,14,TB,SF,19,4,1,39,-28,585,11,nickel,6,run,2,1,0,0
2022,14,TB,SF,19,4,8,35,-28,524,11,nickel,5,pass,0,0,0,0
2022,14,SF,TB,20,4,2,34,28,290,11,base,6,pass,0,0,0,0
2022,14,TB,SF,21,4,1,57,-28,218,11,nickel,7,run,0,0,0,1
2022,14,SF,TB,22,4,7,29,28,73,11,base,7,pass,10,1,0,0
2022,15,DEN,ARI,1,4,8,34,0,3331,,,,field_goal,0,0,0,0
2022,15,ARI,DEN,2,4,6,71,-3,3249,,,,punt,0,0,0,0
2022,15,DEN,ARI,3,4,15,49,3,2978,,,,punt,0,0,0,0
2022,15,DEN,ARI,5,4,6,20,3,2736,,,,field_goal,0,0,0,0
2022,15,ARI,DEN,6,4,6,27,-3,2439,,,,field_goal,0,0,0,0
2022,15,DEN,ARI,7,4,15,80,0,2337,,,,punt,0,0,0,0
2022,15,ARI,DEN,8,4,7,52,0,2197,,,,punt,0,0,0,0
2022,15,DEN,ARI,9,4,8,87,0,2120,,,,punt,0,0,0,0
2022,15,ARI,DEN,10,4,1,52,0,2039,,,,punt,0,0,0,0
2022,15,DEN,ARI,11,4,3,68,0,1911,,,,punt,0,0,0,0
2022,15,ARI,DEN,12,4,11,82,0,1882,,,,punt,0,0,0,0
2022,15,ARI,DEN,15,4,9,37,3,1440,,,,field_goal,0,0,0,0
2022,15,ARI,DEN,17,4,11,76,-1,1186,,,,punt,0,0,0,0
2022,15,ARI,DEN,19,4,8,96,-1,847,,,,punt,0,0,0,0
2022,15,DEN,ARI,24,4,6,47,9,121,,,,punt,0,0,0,0
2022,15,ATL,NO,2,4,8,73,-7,3256,,,,punt,0,0,0,0
2022,15,ATL,NO,4,4,11,49,-14,3108,,,,punt,0,0,0,0
2022,15,NO,ATL,5,4,17,87,14,2834,,,,punt,0,0,0,0
2022,15,ATL,NO,6,4,6,10,-14,2479,,,,field_goal,0,0,0,0
2022,15,ATL,NO,8,4,7,82,-11,2147,,,,punt,0,0,0,0
2022,15,NO,ATL,9,4,7,43,11,2007,,,,punt,0,0,0,0
2022,15,ATL,NO,10,4,10,47,-11,1815,,,,punt,0,0,0,0
2022,15,ATL,NO,14,4,15,53,-11,809,,,,punt,0,0,0,0
2022,15,NO,ATL,15,4,17,96,11,677,,,,punt,0,0,0,0
2022,15,NO,ATL,17,4,5,70,3,376,,,,punt,0,0,0,0
2022,15,ATL,NO,18,4,5,50,-3,133,11,dime,5,pass,12,0,0,1
2022,15,NO,ATL,19,4,1,27,3,12,12,base,9,run,0,0,0,0
2022,15,CLE,BAL,1,4,6,85,0,3509,,,,punt,0,0,0,0
2022,15,BAL,CLE,2,4,1,7,0,3118,heavy,base,9,run,0,0,0,0
2022,15,CLE,BAL,3,4,7,29,0,2655,,,,field_goal,0,0,0,0
2022,15,BAL,CLE,4,4,5,54,-3,2474,,,,punt,0,0,0,0
2022,15,CLE,BAL,5,4,8,85,3,2404,,,,punt,0,0,0,0
2022,15,BAL,CLE,6,4,10,35,-3,2136,,,,field_goal,0,0,0,0
2022,15,CLE,BAL,7,4,4,4,0,1915,,,,field_goal,0,0,0,0
2022,15,CLE,BAL,10,4,1,9,3,1121,heavy,,10,run,2,1,0,0
2022,15,CLE,BAL,12,4,17,47,10,949,,,,punt,0,0,0,0
2022,15,BAL,CLE,13,4,6,31,-10,848,,,,field_goal,0,0,0,0
2022,15,CLE,BAL,14,4,2,20,10,652,,,,field_goal,0,0,0,0
2022,15,BAL,CLE,15,4,4,54,-10,574,21,dime,5,pass,0,0,0,0
2022,15,CLE,BAL,16,4,1,37,10,448,12,base,8,run,3,1,0,0
2022,15,CLE,BAL,16,4,15,27,10,269,,,,field_goal,0,0,0,0
2022,15,BAL,CLE,17,4,13,67,-10,190,spread,dime,4,pass,0,0,0,0
2022,15,TB,CIN,2,4,2,3,0,3070,,,,field_goal,0,0,0,0
2022,15,CIN,TB,3,4,10,75,-3,2947,,,,punt,0,0,0,0
2022,15,TB,CIN,4,4,1,40,3,2823,11,dime,5,pass,7,1,0,0
2022,15,TB,CIN,4,4,1,1,3,2657,11,nickel,6,pass,1,1,1,0
2022,15,CIN,TB,5,4,16,84,-10,2561,,,,punt,0,0,0,0
2022,15,TB,CIN,6,4,3,32,10,2283,,,,field_goal,0,0,0,0
2022,15,CIN,TB,7,4,3,53,-10,2196,,,,punt,0,0,0,0
2022,15,TB,CIN,10,4,1,74,14,1714,12,,,run,0,0,0,0
2022,15,CIN,TB,11,4,3,3,-14,1628,,,,field_goal,0,0,0,0
2022,15,CIN,TB,13,4,3,24,-11,1394,spread,nickel,6,penalty,5,1,0,0
2022,15,CIN,TB,19,4,5,48,10,657,,,,punt,0,0,0,0
2022,15,TB,CIN,20,4,1,89,-10,566,,,,punt,0,0,0,0
2022,15,CIN,TB,21,4,1,20,10,152,12,,,penalty,7,1,0,0
2022,15,DAL,JAX,1,4,12,46,0,3343,,,,punt,0,0,0,0
2022,15,JAX,DAL,4,4,7,72,-7,2882,,,,punt,0,0,0,0
2022,15,JAX,DAL,8,4,9,74,-14,1898,,,,punt,0,0,0,0
2022,15,DAL,JAX,9,4,8,64,14,1853,,,,punt,0,0,0,0
2022,15,JAX,DAL,11,4,5,14,-14,1540,,,,field_goal,0,0,0,0
2022,15,DAL,JAX,12,4,4,6,11,1359,,,,field_goal,0,0,0,0
2022,15,DAL,JAX,14,4,3,35,14,1226,,,,field_goal,0,0,0,0
2022,15,DAL,JAX,18,4,6,77,3,864,,,,punt,0,0,0,0
2022,15,DAL,JAX,22,4,10,62,3,73,,,,punt,0,0,0,0
2022,15,JAX,DAL,24,4,3,68,0,536,,,,punt,0,0,0,0
2022,15,DET,NYJ,1,4,1,1,0,3119,12,nickel,8,run,-1,0,0,0
2022,15,NYJ,DET,2,4,11,99,0,3073,,,,punt,0,0,1,0
2022,15,NYJ,DET,3,4,8,54,-7,2828,,,,punt,0,0,0,0
2022,15,DET,NYJ,4,4,6,65,7,2721,,,,punt,0,0,0,0
