season,player,team,redTargets,redCarries,goalCarries,scores,teamRedTargets,teamRedCarries,teamGoalCarries,teamScores
2025,00-0036970,ATL,13,0,0,5,64,72,24,39
2025,00-0034959,NYJ,2,1,0,2,61,63,12,28
2025,00-0033943,NYJ,2,0,0,0,61,63,12,28
2025,00-0033526,CIN,1,16,4,3,82,62,20,57
2025,00-0038619,CIN,7,0,0,2,82,62,20,57
2025,00-0038618,HOU,8,1,0,3,88,88,25,39
2025,00-0038454,BAL,0,14,0,1,56,106,32,47
2025,00-0040138,HOU,5,2,0,2,88,88,25,39
2025,00-0039894,KC,6,0,0,1,81,88,21,39
2025,00-0037244,KC,0,0,0,1,81,88,21,39
2025,00-0030565,LV,0,7,2,0,62,47,13,28
2025,00-0037757,IND,1,0,0,0,83,103,36,54
2025,00-0040729,LV,4,0,0,0,62,47,13,28
2025,00-0032104,IND,1,3,1,1,83,103,36,54
2025,00-0036423,LV,1,0,0,0,62,47,13,28
2025,00-0040218,CAR,3,0,0,0,78,75,16,39
2025,00-0038994,MIN,13,0,0,4,77,58,15,37
2025,00-0033282,BUF,3,0,0,1,92,131,48,66
2025,00-0033357,NO,0,13,3,1,52,67,17,30
2025,00-0038588,NYG,0,0,0,1,68,98,31,47
2025,00-0033307,SF,2,0,0,0,95,105,27,53
2025,00-0032775,SF,5,0,0,2,95,105,27,53
2025,00-0038951,TB,3,21,11,8,76,71,22,42
2025,00-0036924,ARI,7,8,3,1,105,52,20,41
2025,00-0037157,ARI,6,17,8,5,105,52,20,41
2025,00-0040584,TEN,8,0,0,2,51,45,12,29
2025,00-0032211,TEN,3,0,0,2,51,45,12,29
2025,00-0032398,WAS,2,0,0,1,51,94,37,40
2025,00-0039391,LAC,6,28,8,4,81,81,23,39
2025,00-0033891,ARI,2,0,0,0,105,52,20,41
2025,00-0033119,ARI,0,5,3,1,105,52,20,41
2025,00-0040126,CHI,19,1,0,6,85,114,32,53
2025,00-0034613,CIN,6,0,0,2,82,62,20,57
2025,00-0037304,PIT,2,6,4,3,79,81,29,46
2025,00-0039379,CLE,1,0,0,0,57,61,24,29
2025,00-0036425,CAR,0,1,0,0,78,75,16,39
2025,00-0039410,DAL,7,0,0,4,104,90,33,49
2025,00-0038738,DAL,4,1,0,1,104,90,33,49
2025,00-0038547,DAL,2,0,0,0,104,90,33,49
2025,00-0038783,DEN,2,0,0,1,95,87,21,47
2025,00-0036427,NYJ,3,0,0,1,61,63,12,28
2025,00-0040184,LAC,2,0,0,1,81,81,23,39
2025,00-0037617,LAC,0,2,0,0,81,81,23,39
2025,00-0035125,MIA,0,1,0,0,67,70,16,39
2025,00-0040737,LA,4,1,0,3,126,103,37,76
2025,00-0035993,BAL,0,7,0,0,56,106,32,47
2025,00-0035406,NYG,5,0,0,2,68,98,31,47
2025,00-0039384,NYG,5,21,2,4,68,98,31,47
2025,00-0034869,SEA,0,6,2,0,81,119,31,57
2025,00-0039589,TB,0,0,0,1,76,71,22,42
2025,00-0040237,TB,7,2,0,5,76,71,22,42
2025,00-0034678,LV,1,0,0,0,62,47,13,28
2025,00-0036415,TEN,3,0,0,1,51,45,12,29
2025,00-0039032,TEN,7,10,2,2,51,45,12,29
2025,00-0037809,TEN,5,0,0,2,51,45,12,29
2025,00-0039648,TEN,1,0,0,1,51,45,12,29
2025,00-0039108,SEA,0,0,0,1,81,119,31,57
2025,00-0034419,HOU,2,0,0,0,88,88,25,39
2025,00-0040590,LA,6,0,0,1,126,103,37,76
2025,00-0038359,LA,3,0,0,0,126,103,37,76
2025,00-0039067,KC,19,3,2,6,81,88,21,39
2025,00-0040704,CLE,0,2,0,0,57,61,24,29
2025,00-0036212,MIA,0,2,0,0,67,70,16,39
2025,00-0036974,MIA,0,0,0,1,67,70,16,39
2025,00-0036286,TEN,0,0,0,1,51,45,12,29
2025,00-0033538,DEN,1,0,0,0,95,87,21,47
2025,00-0037085,DEN,4,2,1,0,95,87,21,47
2025,00-0039740,MIN,0,0,0,1,77,58,15,37
2025,00-0037275,WAS,0,0,0,1,51,94,37,40
2025,00-0036628,WAS,2,0,0,1,51,94,37,40
2025,00-0037838,BAL,6,0,0,1,56,106,32,47
2025,00-0038046,BAL,3,0,0,2,56,106,32,47
2025,00-0036331,CHI,1,0,0,0,85,114,32,53
2025,00-0040586,DAL,0,7,1,1,104,90,33,49
2025,00-0039739,PIT,1,0,0,2,79,81,29,46
2025,00-0036182,MIA,2,0,0,0,67,70,16,39
2025,00-0034418,MIA,3,0,0,0,67,70,16,39
2025,00-0040432,NYG,1,0,0,0,68,98,31,47
2025,00-0033854,HOU,3,6,3,1,88,88,25,39
2025,00-0035254,NO,0,0,0,1,52,67,17,30
2025,00-0039623,NO,2,0,0,0,52,67,17,30
2025,00-0039900,ARI,0,0,0,1,105,52,20,41
2025,00-0039757,NE,0,4,2,1,73,103,30,64
2025,00-0038840,CAR,2,0,0,0,78,75,16,39
2025,00-0038576,CIN,0,0,0,1,82,62,20,57
2025,00-0037329,CHI,0,0,0,1,85,114,32,53
2025,00-0039603,HOU,0,2,2,0,88,88,25,39
2025,00-0036898,HOU,0,3,2,1,88,88,25,39
2025,00-0023459,PIT,0,3,2,1,79,81,29,46
2025,00-0037120,IND,1,0,0,0,83,103,36,54
2025,00-0035672,LAC,0,0,0,1,81,81,23,39
2025,00-0038614,LAC,1,0,0,1,81,81,23,39
2025,00-0036755,LAC,0,6,2,1,81,81,23,39
2025,00-0040202,NO,1,5,2,2,52,67,17,30
2025,00-0035891,SEA,0,0,0,1,81,119,31,57
2025,00-0035645,NYG,2,0,0,1,68,98,31,47
2025,00-0031411,ARI,0,0,0,2,105,52,20,41
2025,00-0040058,SEA,1,0,0,0,81,119,31,57
2025,00-0039874,MIA,0,12,4,2,67,70,16,39
2025,00-0036842,NYJ,0,3,2,1,61,63,12,28
2025,00-0039451,CLE,1,0,0,2,57,61,24,29
2025,00-0039912,WAS,1,0,0,1,51,94,37,40
2025,00-0032759,JAX,0,0,0,2,94,122,35,56
2025,00-0040131,NE,0,0,0,3,73,103,30,64
2025,00-0035628,NE,0,1,1,0,73,103,30,64
2025,00-0034981,NO,1,0,0,0,52,67,17,30
2025,00-0040743,NO,0,14,6,3,52,67,17,30
2025,00-0035525,BAL,0,0,0,2,56,106,32,47
2025,00-0039491,CAR,7,0,0,4,78,75,16,39
2025,00-0036231,CIN,0,0,0,1,82,62,20,57
2025,00-0035795,CIN,0,0,0,1,82,62,20,57
2025,00-0037563,DAL,0,8,2,2,104,90,33,49
2025,00-0039530,DAL,2,0,0,1,104,90,33,49
2025,00-0038124,GB,7,1,0,7,74,100,29,48
2025,00-0038589,GB,1,0,0,1,74,100,29,48
2025,00-0031503,NYG,0,2,1,2,68,98,31,47
2025,00-0038938,NYG,1,0,0,0,68,98,31,47
2025,00-0038794,DEN,0,6,1,1,95,87,21,47
2025,00-0033246,JAX,1,0,0,0,94,122,35,56
2025,00-0039890,NYJ,8,0,0,2,61,63,12,28
2025,00-0037614,NYJ,5,0,0,2,61,63,12,28
2025,00-0039521,ARI,3,0,0,0,105,52,20,41
2025,00-0035876,ARI,2,0,0,0,105,52,20,41
2025,00-0036196,BUF,6,0,0,1,92,131,48,66
2025,00-0038679,BUF,0,0,0,1,92,131,48,66
2025,00-0036187,BUF,1,1,1,0,92,131,48,66
2025,00-0037252,MIA,7,1,1,1,67,70,16,39
2025,00-0035359,ATL,6,0,0,2,64,72,24,39
2025,00-0034361,ATL,0,0,0,1,64,72,24,39
2025,00-0037292,IND,2,0,0,1,83,103,36,54
2025,00-0040706,JAX,0,0,0,1,94,122,35,56
2025,00-0038935,JAX,11,0,0,3,94,122,35,56
2025,00-0036199,NE,0,0,0,1,73,103,30,64
2025,00-0036165,NYG,4,0,0,1,68,98,31,47
2025,00-0038496,PHI,1,0,0,0,64,97,35,45
2025,00-0038577,CHI,0,0,0,1,85,114,32,53
2025,00-0034771,PIT,0,1,0,0,79,81,29,46
2025,00-0040522,TEN,1,0,0,0,51,45,12,29
2025,00-0037839,TB,0,0,0,1,76,71,22,42
2025,00-0036406,TB,1,0,0,1,76,71,22,42
2025,00-0028118,NYJ,0,3,0,1,61,63,12,28
2025,00-0037288,PIT,0,0,0,2,79,81,29,46
2025,00-0036442,CIN,0,2,1,0,82,62,20,57
2025,00-0037742,WAS,4,0,0,1,51,94,37,40
2025,00-0033455,DET,3,0,0,0,90,92,27,56
2025,00-0034073,DET,3,0,0,0,90,92,27,56
2025,00-0039359,HOU,4,5,0,0,88,88,25,39
2025,00-0036841,JAX,1,0,0,0,94,122,35,56
2025,00-0036590,JAX,2,0,0,1,94,122,35,56
2025,00-0035277,LA,0,0,0,1,126,103,37,76
2025,00-0036994,MIN,0,0,0,1,77,58,15,37
2025,00-0037091,GB,0,0,0,1,74,100,29,48
2025,00-0038891,LV,0,0,0,1,62,47,13,28
2025,00-0040206,IND,0,2,1,2,83,103,36,54
2025,00-0039373,NO,0,6,3,1,52,67,17,30
2025,00-0038953,ATL,4,0,0,0,64,72,24,39
2025,00-0039920,CLE,1,2,1,0,57,61,24,29
2025,00-0040668,CLE,0,2,1,1,57,61,24,29
2025,00-0040259,CLE,1,0,0,0,57,61,24,29
2025,00-0033439,ARI,1,0,0,0,105,52,20,41
2025,00-0039405,HOU,0,5,1,0,88,88,25,39
2025,00-0039855,TB,1,1,0,0,76,71,22,42
2025,00-0039754,TB,1,0,0,1,76,71,22,42
2025,00-0036429,ATL,1,0,0,0,64,72,24,39
2025,00-0036380,CIN,0,0,0,1,82,62,20,57
2025,00-0038397,NO,0,3,0,0,52,67,17,30
2025,00-0035291,CLE,2,0,0,0,57,61,24,29
2025,00-0036959,DEN,1,0,0,1,95,87,21,47
2025,00-0039144,GB,1,0,0,0,74,100,29,48
2025,00-0037241,LAC,1,0,0,0,81,81,23,39
2025,00-0034272,PIT,5,0,0,1,79,81,29,46
2025,00-0032918,MIN,0,2,2,2,77,58,15,37
2025,00-0035643,TEN,1,0,0,1,51,45,12,29
2025,00-0040556,ARI,1,2,0,0,105,52,20,41
2025,00-0031279,ATL,1,0,0,0,64,72,24,39
2025,00-0029604,ATL,0,1,1,1,64,72,24,39
2025,00-0039458,CLE,1,0,0,0,57,61,24,29
2025,00-0038128,GB,0,5,1,2,74,100,29,48
2025,00-0040277,CHI,2,0,0,2,85,114,32,53
2025,00-0037237,LV,0,0,0,1,62,47,13,28
2025,00-0039861,MIN,0,0,0,1,77,58,15,37
2025,00-0037755,NYJ,1,0,0,0,61,63,12,28
2025,00-0037231,NO,2,0,0,1,52,67,17,30
2025,00-0036534,DET,1,0,0,0,90,92,27,56
2025,00-0038625,IND,0,0,0,1,83,103,36,54
2025,00-0035386,SF,0,0,0,1,95,105,27,53
2025,00-0037324,KC,0,1,0,0,81,88,21,39
2025,00-0035956,DET,1,0,0,0,90,92,27,56
2025,00-0034159,LAC,1,0,0,0,81,81,23,39
2025,00-0034675,LA,0,0,0,1,126,103,37,76
2025,00-0039852,ATL,0,0,0,1,64,72,24,39
2025,00-0040563,NE,1,0,0,1,73,103,30,64
2025,00-0036906,NYJ,1,3,0,0,61,63,12,28
2025,00-0036321,TEN,0,0,0,1,51,45,12,29
2025,00-0039000,NYG,0,0,0,1,68,98,31,47
2025,00-0037086,PHI,3,0,0,1,64,97,35,45
2025,00-0040311,MIA,1,0,0,1,67,70,16,39
2025,00-0040234,MIA,1,0,0,0,67,70,16,39
2025,00-0036332,ARI,1,0,0,1,105,52,20,41
2025,00-0039050,TB,1,0,0,0,76,71,22,42
2025,00-0037516,CIN,0,0,0,1,82,62,20,57
2025,00-0039398,DAL,0,1,1,0,104,90,33,49
2025,00-0040021,DAL,0,1,1,1,104,90,33,49
2025,00-0031484,NYG,1,0,0,0,68,98,31,47
2025,00-0037276,MIN,2,1,1,0,77,58,15,37
2025,00-0038809,MIN,1,0,0,0,77,58,15,37
2025,00-0040628,GB,1,0,0,0,74,100,29,48
2025,00-0036883,IND,0,0,0,1,83,103,36,54
2025,00-0037384,LAC,0,0,0,1,81,81,23,39
2025,00-0039884,MIA,1,0,0,0,67,70,16,39
2025,00-0038647,NO,2,0,0,1,52,67,17,30
2025,00-0037098,NO,1,0,0,0,52,67,17,30
2025,00-0040406,NYJ,1,0,0,0,61,63,12,28
2025,00-0038596,TEN,0,0,0,1,51,45,12,29
2025,00-0039746,PHI,1,0,0,0,64,97,35,45
2025,00-0036876,PHI,1,0,0,0,64,97,35,45
2025,00-0026300,WAS,0,2,1,1,51,94,37,40
2025,00-0039838,PIT,0,0,0,1,79,81,29,46
2025,00-0037654,LAC,1,0,0,0,81,81,23,39
2025,00-0035140,BUF,1,0,0,1,92,131,48,66
2025,00-0039568,DEN,1,0,0,1,95,87,21,47
2025,00-0038752,SEA,2,0,0,1,81,119,31,57
2025,00-0035264,DEN,0,1,0,0,95,87,21,47
2025,00-0034350,NE,0,0,0,1,73,103,30,64
