season,week,playerId,position,points,touches,tds
2024,11,00-0039918,QB,11.8487,3.0000,0.0500
2024,11,00-0039919,WR,7.1244,5.8750,0.2000
2024,13,00-0023459,QB,11.1171,2.3000,0.1000
2024,13,00-0026498,QB,19.2066,2.1750,0.0250
2024,13,00-0029263,QB,14.0309,2.6000,0.1000
2024,13,00-0029604,QB,17.6011,2.2250,0.0750
2024,13,00-0030035,WR,5.9711,4.7000,0.0750
2024,13,00-0030061,TE,11.5033,6.8750,0.1750
2024,13,00-0030279,WR,6.7260,6.5500,0.1000
2024,13,00-0030431,WR,3.0560,1.9500,0.1000
2024,13,00-0030506,TE,19.7272,8.1250,0.5000
2024,13,00-0030564,WR,11.2295,5.1500,0.2250
2024,13,00-0030565,QB,16.7809,3.5000,0.3000
2024,13,00-0030578,RB,2.6564,3.0750,0.0750
2024,13,00-0031235,WR,2.7353,1.5750,0.1000
2024,13,00-0031236,WR,2.8976,2.2250,0.0750
2024,13,00-0031280,QB,14.5861,1.7750,0.0500
2024,13,00-0031381,WR,10.2189,7.6000,0.1250
2024,13,00-0031408,WR,9.3071,5.9250,0.0500
2024,13,00-0031428,WR,1.5675,1.2750,0.0000
2024,13,00-0031503,QB,9.4446,3.4250,0.1250
2024,13,00-0031544,WR,12.1540,6.0750,0.4250
2024,13,00-0031547,WR,3.2064,2.2500,0.0500
2024,13,00-0031549,WR,3.1329,1.7750,0.0500
2024,13,00-0031588,WR,12.3013,7.1250,0.2750
2024,13,00-0031610,TE,3.5688,4.5750,0.0750
2024,13,00-0031687,RB,7.3920,7.5500,0.4000
2024,13,00-0031763,WR,1.8113,1.2750,0.0750
2024,13,00-0032104,RB,3.0843,5.9250,0.1000
2024,13,00-0032134,TE,2.4675,1.7750,0.0250
2024,13,00-0032208,WR,2.7600,1.8000,0.1250
2024,13,00-0032211,WR,7.9785,4.9750,0.2750
2024,13,00-0032385,WR,4.6404,3.3750,0.1500
2024,13,00-0032392,TE,4.9422,3.8750,0.1000
2024,13,00-0032394,TE,1.6510,1.5750,0.0250
2024,13,00-0032434,QB,14.6993,2.6250,0.1000
2024,13,00-0032764,RB,17.4871,18.0750,0.8500
2024,13,00-0032775,WR,8.0155,4.5750,0.2250
2024,13,00-0032951,WR,3.1313,2.0250,0.0750
2024,13,00-0032977,WR,2.4694,2.5500,0.1250
2024,13,00-0033009,WR,6.0342,4.6500,0.1750
2024,13,00-0033040,WR,19.7829,11.7750,0.5500
2024,13,00-0033045,RB,3.9609,7.7000,0.1250
2024,13,00-0033090,TE,8.7685,7.1000,0.1500
2024,13,00-0033106,QB,22.2490,1.9000,0.0750
2024,13,00-0033246,TE,3.6641,2.0750,0.1000
2024,13,00-0033251,WR,1.0943,1.3250,0.0000
2024,13,00-0033280,RB,8.5941,10.6750,0.4250
2024,13,00-0033282,WR,6.0112,4.5500,0.1500
2024,13,00-0033288,TE,10.2602,5.8500,0.4500
2024,13,00-0033293,RB,17.2072,19.0000,0.4000
2024,13,00-0033307,WR,4.0170,3.0500,0.0750
2024,13,00-0033357,TE,6.9307,6.5000,0.1500
2024,13,00-0033375,WR,9.4842,3.1750,0.2500
2024,13,00-0033526,RB,5.9817,3.8500,0.1500
2024,13,00-0033536,WR,6.2207,3.5250,0.1750
2024,13,00-0033553,RB,14.1050,17.9250,0.5750
2024,13,00-0033555,WR,6.4117,3.4500,0.1250
2024,13,00-0033556,RB,3.4378,4.8250,0.0750
2024,13,00-0033576,TE,1.0074,0.7750,0.0250
2024,13,00-0033589,WR,5.1218,4.2250,0.2000
2024,13,00-0033591,WR,10.2113,5.1000,0.3000
2024,13,00-0033662,QB,11.0553,2.7250,0.0750
2024,13,00-0033757,TE,1.8484,1.4750,0.0000
2024,13,00-0033854,RB,3.5840,3.3000,0.1500
2024,13,00-0033858,TE,10.6456,5.9000,0.4250
2024,13,00-0033873,QB,24.5686,2.7500,0.2000
2024,13,00-0033881,TE,8.1522,6.1000,0.2250
2024,13,00-0033885,TE,5.5436,6.1750,0.1250
2024,13,00-0033891,WR,1.0010,1.1250,0.0000
2024,13,00-0033893,RB,1.4041,2.5500,0.0250
2024,13,00-0033895,TE,1.9887,1.9250,0.0750
2024,13,00-0033897,RB,17.1787,20.5750,0.8750
2024,13,00-0033906,RB,20.1863,23.1250,0.6250
2024,13,00-0033908,WR,17.6857,8.8000,0.4000
2024,13,00-0033921,WR,10.1121,6.6000,0.0500
2024,13,00-0033923,RB,8.5871,10.6250,0.3250
2024,13,00-0033925,RB,2.7261,7.1750,0.0250
2024,13,00-0033948,RB,1.3902,2.5750,0.0250
2024,13,00-0033955,RB,4.2330,5.4500,0.1750
2024,13,00-0034115,RB,1.4202,1.7250,0.0500
2024,13,00-0034159,TE,8.3253,5.4000,0.1500
2024,13,00-0034184,RB,8.1840,11.7750,0.3750
2024,13,00-0034270,TE,4.8190,4.5000,0.0750
2024,13,00-0034272,WR,3.7439,2.2250,0.1500
2024,13,00-0034279,WR,1.6637,1.6750,0.0000
2024,13,00-0034348,WR,12.6107,8.1250,0.2750
2024,13,00-0034351,TE,8.2459,5.5500,0.0750
2024,13,00-0034353,WR,2.1789,2.0000,0.0250
2024,13,00-0034364,TE,3.2569,2.8250,0.1250
2024,13,00-0034365,TE,1.2903,1.5000,0.0000
2024,13,00-0034367,RB,1.9522,2.3000,0.1000
2024,13,00-0034383,TE,7.5173,4.6500,0.2500
2024,13,00-0034406,WR,1.6995,1.2000,0.0000
2024,13,00-0034407,WR,5.4842,4.1250,0.1750
2024,13,00-0034411,WR,5.2467,3.9500,0.1250
2024,13,00-0034521,WR,5.2181,4.3000,0.0750
2024,13,00-0034613,TE,2.3221,1.6500,0.0500
2024,13,00-0034646,WR,1.3257,0.8750,0.0000
2024,13,00-0034681,RB,2.8613,3.4250,0.0750
2024,13,00-0034732,WR,2.5727,1.8500,0.0500
2024,13,00-0034750,RB,2.8528,4.8000,0.1250
2024,13,00-0034753,TE,9.2779,4.8000,0.3000
2024,13,00-0034764,WR,1.0149,2.0750,0.0000
2024,13,00-0034775,WR,9.7808,7.0000,0.2750
2024,13,00-0034777,WR,7.7600,5.1000,0.2000
2024,13,00-0034791,RB,8.2794,11.4250,0.5750
2024,13,00-0034796,QB,23.2487,5.1000,0.2250
2024,13,00-0034798,TE,1.9067,1.1750,0.0000
2024,13,00-0034827,WR,11.0770,7.5250,0.6250
2024,13,00-0034829,TE,8.0197,3.8250,0.2500
2024,13,00-0034830,TE,2.7760,2.1000,0.0250
2024,13,00-0034837,WR,10.6123,9.5000,0.2500
2024,13,00-0034844,RB,17.5206,19.8250,0.8250
2024,13,00-0034854,WR,2.1824,0.7000,0.1750
2024,13,00-0034855,QB,14.3809,1.8750,0.1000
2024,13,00-0034857,QB,22.4180,5.4750,0.1250
2024,13,00-0034869,QB,20.8969,2.1000,0.0750
2024,13,00-0034960,WR,6.4853,7.9250,0.1500
2024,13,00-0034972,RB,4.5473,12.1000,0.2750
2024,13,00-0034975,RB,5.9095,4.5250,0.1750
2024,13,00-0034981,TE,3.4014,2.1250,0.0500
2024,13,00-0035045,WR,3.3342,2.6750,0.0750
2024,13,00-0035208,WR,6.3835,3.3000,0.2250
2024,13,00-0035216,WR,7.5437,4.7500,0.2250
2024,13,00-0035228,QB,12.4264,2.4250,0.1750
2024,13,00-0035229,TE,7.9053,3.8250,0.3000
2024,13,00-0035243,RB,5.5761,7.2250,0.2250
2024,13,00-0035250,RB,8.3854,15.1750,0.5250
2024,13,00-0035261,RB,13.2535,21.0500,0.6500
2024,13,00-0035289,QB,7.1069,3.8750,0.2250
2024,13,00-0035291,RB,1.3421,1.5750,0.0250
2024,13,00-0035311,RB,1.3312,1.7000,0.0500
2024,13,00-0035329,TE,2.8107,2.2000,0.0500
2024,13,00-0035359,WR,2.7173,1.7000,0.1000
2024,13,00-0035406,WR,3.8800,3.0500,0.0500
2024,13,00-0035500,WR,4.2677,3.0250,0.1500
2024,13,00-0035535,WR,4.2071,4.4000,0.1000
2024,13,00-0035537,RB,3.5335,2.8000,0.1750
2024,13,00-0035567,RB,1.2382,1.6000,0.0750
2024,13,00-0035624,TE,1.7595,1.0500,0.0500
2024,13,00-0035628,RB,2.9976,3.1500,0.1500
2024,13,00-0035640,WR,10.9260,7.9000,0.3750
2024,13,00-0035644,TE,5.3460,3.1000,0.1500
2024,13,00-0035659,WR,15.8752,8.2750,0.5250
2024,13,00-0035662,WR,6.9807,3.4250,0.2000
2024,13,00-0035676,WR,14.7867,9.0000,0.2000
2024,13,00-0035685,RB,7.7203,9.0750,0.2500
2024,13,00-0035689,TE,3.6679,1.8500,0.1250
2024,13,00-0035700,RB,13.1013,16.6000,0.5000
2024,13,00-0035719,WR,10.9319,7.2000,0.5500
2024,13,00-0035771,TE,1.2523,1.4000,0.0000
2024,13,00-0035806,RB,1.9587,2.3250,0.0500
2024,13,00-0035924,RB,0.2867,0.4750,0.0250
2024,13,00-0035934,WR,2.6215,1.1750,0.1500
2024,13,00-0035973,RB,0.5689,0.8500,0.0250
2024,13,00-0036020,RB,2.0240,2.7250,0.1250
2024,13,00-0036040,TE,4.6716,3.1250,0.1250
2024,13,00-0036096,RB,0.4613,1.3750,0.0000
2024,13,00-0036139,RB,9.1543,11.6500,0.3500
2024,13,00-0036165,WR,1.1117,1.1750,0.0000
2024,13,00-0036182,WR,4.4612,3.7500,0.1250
2024,13,00-0036183,WR,0.9152,1.1500,0.0000
2024,13,00-0036187,RB,0.3576,0.3750,0.0000
2024,13,00-0036196,WR,7.0611,4.6500,0.1750
2024,13,00-0036212,QB,17.8312,1.8750,0.0250
2024,13,00-0036219,WR,3.5438,2.1500,0.1000
2024,13,00-0036223,RB,14.8744,21.5750,0.5500
2024,13,00-0036232,TE,1.3411,1.7250,0.0250
2024,13,00-0036233,WR,4.2022,2.1500,0.0750
2024,13,00-0036244,TE,4.8195,2.9250,0.1500
2024,13,00-0036251,RB,9.4243,10.2250,0.3500
2024,13,00-0036252,WR,11.6478,9.1750,0.2750
2024,13,00-0036254,WR,0.8022,0.9250,0.0000
2024,13,00-0036259,WR,9.0860,6.2000,0.1000
2024,13,00-0036261,WR,7.8861,5.1750,0.2500
2024,13,00-0036264,QB,19.2531,1.1250,0.0000
2024,13,00-0036265,RB,3.0770,3.4000,0.1750
2024,13,00-0036268,WR,1.1408,0.7500,0.0500
2024,13,00-0036271,WR,1.9637,1.5500,0.0750
2024,13,00-0036275,RB,10.1756,18.3250,0.2250
2024,13,00-0036277,WR,2.6407,1.4250,0.0750
2024,13,00-0036290,TE,6.9878,4.6250,0.2250
2024,13,00-0036297,RB,1.8113,3.6750,0.0750
2024,13,00-0036309,WR,10.6592,6.5250,0.3500
2024,13,00-0036322,WR,23.6697,10.7250,0.8000
2024,13,00-0036328,RB,5.6268,8.6000,0.2000
2024,13,00-0036331,WR,0.4146,0.7000,0.0000
2024,13,00-0036345,WR,3.6422,2.8500,0.1500
2024,13,00-0036355,QB,19.8048,5.0000,0.2000
2024,13,00-0036358,WR,17.8302,14.5750,0.4500
2024,13,00-0036360,RB,4.6898,4.4750,0.1000
2024,13,00-0036387,WR,1.7360,1.4500,0.0250
2024,13,00-0036389,QB,15.3418,5.8750,0.2500
2024,13,00-0036407,WR,8.5556,7.3750,0.2000
2024,13,00-0036410,WR,9.2174,5.0000,0.2250
2024,13,00-0036412,WR,3.9855,2.2250,0.1000
2024,13,00-0036414,RB,4.8864,6.8250,0.2000
2024,13,00-0036415,WR,3.3182,2.9000,0.0750
2024,13,00-0036427,WR,5.2813,2.6500,0.1250
2024,13,00-0036438,TE,2.1396,2.0250,0.0750
2024,13,00-0036442,QB,18.1142,2.6000,0.0500
2024,13,00-0036482,WR,1.9068,1.1500,0.0250
2024,13,00-0036527,WR,3.4643,3.7500,0.3000
2024,13,00-0036550,WR,8.3769,3.5500,0.2500
2024,13,00-0036554,WR,14.5893,5.5250,0.5000
2024,13,00-0036555,RB,11.3102,18.1000,0.3250
2024,13,00-0036567,RB,2.2694,3.3750,0.1250
2024,13,00-0036569,RB,1.1352,1.4000,0.0500
2024,13,00-0036613,WR,12.5351,6.4000,0.3250
2024,13,00-0036626,WR,3.4170,2.3000,0.1000
2024,13,00-0036627,WR,3.6613,2.2000,0.1250
2024,13,00-0036628,TE,1.4932,1.1000,0.0250
2024,13,00-0036637,TE,7.5357,2.6250,0.2000
2024,13,00-0036647,WR,0.8437,0.7500,0.0250
2024,13,00-0036670,RB,1.6847,2.3500,0.0750
2024,13,00-0036754,TE,4.2940,1.6250,0.1250
2024,13,00-0036755,RB,5.4080,5.6500,0.3250
2024,13,00-0036849,WR,8.5737,3.5750,0.3000
2024,13,00-0036875,RB,9.5788,16.9250,0.3500
2024,13,00-0036876,TE,3.0458,2.1500,0.0500
2024,13,00-0036887,TE,1.6400,1.3000,0.0250
2024,13,00-0036893,RB,11.9301,18.5250,0.6000
2024,13,00-0036894,TE,5.6951,4.0500,0.1000
2024,13,00-0036900,WR,23.9120,10.5250,0.8000
2024,13,00-0036906,RB,2.3847,3.4000,0.0750
2024,13,00-0036912,WR,6.4259,4.5000,0.0500
2024,13,00-0036919,RB,3.1647,3.4000,0.1750
2024,13,00-0036924,RB,3.4253,4.3250,0.1750
2024,13,00-0036936,WR,3.3120,2.0000,0.1250
2024,13,00-0036950,RB,0.6389,0.6250,0.0000
2024,13,00-0036955,WR,1.8525,2.2750,0.0250
2024,13,00-0036959,WR,2.5173,1.6500,0.0750
2024,13,00-0036963,WR,17.6542,7.1000,0.4000
2024,13,00-0036970,TE,10.4599,5.6500,0.3500
2024,13,00-0036972,QB,13.0972,2.1750,0.0500
2024,13,00-0036973,RB,8.0929,12.9500,0.3000
2024,13,00-0036980,WR,5.6992,5.5750,0.2000
2024,13,00-0036984,RB,3.1924,4.3750,0.1500
2024,13,00-0036988,WR,7.7573,5.0250,0.1500
2024,13,00-0036997,RB,11.7147,17.2750,0.3750
2024,13,00-0037005,TE,3.2171,2.5500,0.0750
2024,13,00-0037078,TE,2.4140,1.4500,0.0250
2024,13,00-0037086,TE,4.6504,2.4000,0.1000
2024,13,00-0037091,WR,3.7740,2.4000,0.0750
2024,13,00-0037098,WR,0.6903,0.8250,0.0250
2024,13,00-0037120,RB,3.8402,3.3750,0.1750
2024,13,00-0037157,RB,2.7578,3.3250,0.1500
2024,13,00-0037197,RB,7.7484,7.8750,0.2000
2024,13,00-0037228,RB,8.0147,9.0750,0.3500
2024,13,00-0037238,WR,14.0530,8.4750,0.3250
2024,13,00-0037239,WR,13.2352,7.7500,0.2500
2024,13,00-0037240,WR,15.5958,6.4500,0.4750
2024,13,00-0037247,WR,15.5779,8.2250,0.4000
2024,13,00-0037248,RB,13.2813,14.9000,0.4500
2024,13,00-0037252,TE,1.2535,1.5500,0.0250
2024,13,00-0037256,RB,12.0663,12.4500,0.4000
2024,13,00-0037258,RB,1.7387,2.5750,0.0750
2024,13,00-0037261,WR,13.7219,6.1750,0.3750
2024,13,00-0037263,RB,6.2253,8.6000,0.2500
2024,13,00-0037267,RB,5.2306,9.1250,0.1500
2024,13,00-0037273,WR,2.6268,1.7250,0.0750
2024,13,00-0037276,RB,3.2204,4.6250,0.1000
2024,13,00-0037286,RB,0.9620,3.1500,0.0000
2024,13,00-0037291,WR,4.1432,2.5500,0.1000
2024,13,00-0037299,RB,0.9836,1.8750,0.0000
2024,13,00-0037300,WR,0.4939,0.6750,0.0000
2024,13,00-0037429,RB,0.6627,1.0500,0.0000
2024,13,00-0037487,WR,1.1192,1.3500,0.0000
2024,13,00-0037525,RB,6.2841,9.2750,0.4000
2024,13,00-0037545,WR,8.4103,4.9500,0.3000
2024,13,00-0037557,RB,0.3598,1.2500,0.0000
2024,13,00-0037563,RB,1.3002,2.5250,0.0000
2024,13,00-0037570,WR,2.9283,2.1000,0.1500
2024,13,00-0037594,RB,1.3693,2.3000,0.1000
2024,13,00-0037614,WR,2.1547,1.3500,0.0250
2024,13,00-0037664,WR,5.0136,3.0750,0.1000
2024,13,00-0037666,WR,4.2050,4.0750,0.1000
2024,13,00-0037740,WR,12.8350,10.8250,0.1500
2024,13,00-0037741,WR,2.7234,2.4000,0.0500
2024,13,00-0037742,WR,1.5470,1.4750,0.0000
2024,13,00-0037744,TE,12.5067,8.4000,0.1750
2024,13,00-0037746,RB,16.1047,18.0750,0.7250
2024,13,00-0037755,TE,3.0238,2.2000,0.1000
2024,13,00-0037801,WR,4.3863,3.0000,0.1750
2024,13,00-0037805,TE,1.9644,1.6000,0.0500
2024,13,00-0037809,TE,4.6973,3.9500,0.1000
2024,13,00-0037827,RB,1.6789,1.2250,0.1750
2024,13,00-0037837,WR,4.1734,3.0000,0.1750
2024,13,00-0037838,TE,6.8429,2.8500,0.2000
2024,13,00-0037840,RB,14.5322,21.2000,0.5750
2024,13,00-0038098,RB,2.0883,2.8500,0.1000
2024,13,00-0038117,WR,8.3912,7.8250,0.1500
2024,13,00-0038120,RB,10.0489,11.4750,0.5500
2024,13,00-0038124,WR,9.5738,4.3000,0.2750
2024,13,00-0038129,TE,9.4296,6.3500,0.2250
2024,13,00-0038134,RB,14.0873,20.4500,0.5250
2024,13,00-0038389,RB,1.0979,1.8750,0.0500
2024,13,00-0038393,WR,7.7605,4.5250,0.2500
2024,13,00-0038396,RB,1.4318,2.1750,0.0250
2024,13,00-0038397,RB,1.9360,1.6750,0.0500
2024,13,00-0038406,TE,2.2242,1.5750,0.1250
2024,13,00-0038419,RB,0.3041,0.5500,0.0000
2024,13,00-0038454,RB,5.0527,3.1250,0.2250
2024,13,00-0038476,QB,6.9847,1.2250,0.0500
2024,13,00-0038542,RB,22.3381,22.5250,0.8750
2024,13,00-0038543,WR,10.6560,7.5000,0.3750
2024,13,00-0038544,WR,7.2453,4.8500,0.2500
2024,13,00-0038547,TE,3.4244,2.6500,0.0250
2024,13,00-0038551,RB,1.1960,1.4250,0.0500
2024,13,00-0038555,RB,4.2640,7.8000,0.2000
2024,13,00-0038558,TE,2.4821,2.0500,0.0000
2024,13,00-0038559,WR,5.6840,5.0000,0.1000
2024,13,00-0038563,WR,3.2838,5.3500,0.1500
2024,13,00-0038564,TE,2.1797,2.2000,0.0250
2024,13,00-0038589,TE,3.8762,2.9250,0.1250
2024,13,00-0038597,RB,10.9569,13.7250,0.3250
2024,13,00-0038606,WR,2.6081,2.1750,0.0500
2024,13,00-0038608,WR,4.2965,4.0500,0.1500
2024,13,00-0038611,RB,2.1732,2.3250,0.1250
2024,13,00-0038612,WR,2.8320,2.1500,0.1250
2024,13,00-0038619,WR,4.1868,2.5250,0.0750
2024,13,00-0038621,WR,5.3213,3.7000,0.2000
2024,13,00-0038622,RB,1.2422,1.8250,0.0250
2024,13,00-0038636,RB,1.8855,1.8750,0.1250
2024,13,00-0038640,WR,2.8734,2.3250,0.1250
2024,13,00-0038678,RB,1.4976,1.9500,0.0500
2024,13,00-0038685,RB,1.7992,1.7750,0.0250
2024,13,00-0038705,RB,1.6893,1.8750,0.1000
2024,13,00-0038720,TE,2.6033,1.5000,0.0500
2024,13,00-0038752,WR,1.8225,1.3000,0.0750
2024,13,00-0038794,RB,6.0800,7.0750,0.2250
2024,13,00-0038797,RB,3.5190,3.6750,0.1250
2024,13,00-0038930,RB,0.5443,0.4000,0.0500
2024,13,00-0038935,TE,3.5943,2.5250,0.1000
2024,13,00-0038938,WR,0.9756,1.3500,0.0000
2024,13,00-0038941,WR,0.9141,1.1000,0.0250
2024,13,00-0038951,RB,2.8233,3.1500,0.0750
2024,13,00-0038976,WR,3.3333,2.7750,0.0250
2024,13,00-0038977,WR,11.3413,6.6750,0.3250
2024,13,00-0038994,WR,13.4042,5.6750,0.5500
2024,13,00-0038996,TE,11.1463,4.8500,0.4000
2024,13,00-0039021,RB,3.4031,5.1000,0.1750
2024,13,00-0039032,RB,3.4667,4.2500,0.1750
2024,13,00-0039040,RB,16.3607,17.2750,0.8500
2024,13,00-0039041,TE,2.0277,1.6500,0.0250
2024,13,00-0039052,WR,2.0913,1.6500,0.0000
2024,13,00-0039062,WR,4.0552,3.7000,0.1250
2024,13,00-0039064,WR,14.2864,6.8750,0.3750
2024,13,00-0039065,TE,13.0593,5.2500,0.3000
2024,13,00-0039066,TE,1.1178,1.7250,0.0500
2024,13,00-0039067,WR,6.4627,2.2750,0.2500
2024,13,00-0039074,TE,1.4903,0.9000,0.0500
2024,13,00-0039075,WR,12.3987,6.6500,0.2000
2024,13,00-0039139,RB,20.3807,17.7500,0.7000
2024,13,00-0039146,WR,14.2262,6.6000,0.3500
2024,13,00-0039150,QB,8.7879,2.0750,0.0500
2024,13,00-0039152,QB,10.7285,2.5250,0.1500
2024,13,00-0039163,QB,19.3333,2.2500,0.1750
2024,13,00-0039164,QB,12.6544,1.9000,0.0500
2024,13,00-0039165,RB,6.1965,9.4000,0.2000
2024,13,00-0039230,RB,0.4543,0.6500,0.0250
2024,13,00-0039325,RB,2.9538,3.6500,0.1250
2024,13,00-0039337,WR,7.9350,9.8250,0.1500
2024,13,00-0039338,TE,8.4265,10.1500,0.1500
2024,13,00-0039342,WR,9.2342,9.4250,0.1000
2024,13,00-0039344,RB,4.1365,4.1500,0.1750
2024,13,00-0039355,WR,3.8080,2.4750,0.0000
2024,13,00-0039359,TE,2.3147,1.6250,0.0250
2024,13,00-0039361,RB,14.0117,11.8750,0.4750
2024,13,00-0039363,RB,2.8469,3.7500,0.1750
2024,13,00-0039364,RB,3.2617,2.3500,0.1250
2024,13,00-0039373,RB,4.6293,4.6500,0.1750
2024,13,00-0039384,RB,9.5488,15.5750,0.4750
2024,13,00-0039385,RB,2.9634,3.5500,0.0750
2024,13,00-0039391,RB,4.9867,4.9250,0.2000
2024,13,00-0039392,WR,0.5915,0.6500,0.0250
2024,13,00-0039397,WR,1.6823,1.5000,0.0750
2024,13,00-0039405,RB,5.2320,3.6250,0.2250
2024,13,00-0039407,RB,1.4503,2.8500,0.1250
2024,13,00-0039415,WR,2.9173,2.7500,0.0000
2024,13,00-0039424,WR,5.1093,3.0500,0.1000
2024,13,00-0039437,WR,6.1682,3.0250,0.2250
2024,13,00-0039623,WR,2.4457,1.7250,0.1000
2024,13,00-0039652,RB,0.7908,0.6750,0.0250
2024,13,00-0039732,QB,13.2208,2.9750,0.1500
2024,13,00-0039738,RB,4.2443,5.3500,0.0500
2024,13,00-0039739,WR,2.4892,2.0500,0.0750
2024,13,00-0039746,RB,1.9688,1.7250,0.1250
2024,13,00-0039751,WR,2.7682,1.7750,0.0250
2024,13,00-0039792,WR,2.8326,1.3500,0.0750
2024,13,00-0039793,TE,2.3332,1.9500,0.0500
2024,13,00-0039794,RB,4.9371,5.9250,0.2500
2024,13,00-0039796,RB,3.9632,2.9000,0.1500
2024,13,00-0039798,RB,1.0436,0.9000,0.0500
2024,13,00-0039810,WR,2.2676,1.2750,0.0500
2024,13,00-0039811,RB,2.9807,1.9000,0.1500
2024,13,00-0039814,TE,3.5797,2.1000,0.0500
2024,13,00-0039847,TE,2.0700,2.4750,0.0500
2024,13,00-0039849,WR,9.9610,8.4000,0.2500
2024,13,00-0039851,QB,10.8307,2.5000,0.1000
2024,13,00-0039855,WR,3.6604,2.2000,0.1250
2024,13,00-0039868,WR,3.8960,3.6000,0.0750
2024,13,00-0039874,RB,4.8669,6.1750,0.2250
2024,13,00-0039875,RB,6.8552,7.5750,0.2750
2024,13,00-0039880,WR,2.0509,1.4750,0.0500
2024,13,00-0039884,WR,1.2467,0.7500,0.0750
2024,13,00-0039890,WR,5.6809,5.0750,0.1500
2024,13,00-0039893,WR,11.9515,8.4750,0.2250
2024,13,00-0039894,WR,9.7618,5.6000,0.3250
2024,13,00-0039901,WR,5.5935,2.0250,0.2750
2024,13,00-0039907,WR,2.4223,3.3250,0.0750
2024,13,00-0039910,QB,20.6431,4.7000,0.1750
2024,13,00-0039915,WR,14.1840,7.3500,0.4000
2024,13,00-0039916,WR,2.8319,2.4750,0.0750
2024,13,00-0039918,QB,13.5010,2.9000,0.2000
2024,13,00-0039919,WR,8.1257,6.0500,0.2500
2024,13,00-0039921,RB,5.6980,6.4250,0.3250
2024,15,00-0023459,QB,13.9495,2.4750,0.0750
2024,15,00-0026498,QB,16.4215,1.4750,0.0250
2024,15,00-0029263,QB,12.6092,2.9000,0.0750
2024,15,00-0029604,QB,17.6828,1.9500,0.0750
2024,15,00-0030035,WR,8.1237,5.5250,0.1500
2024,15,00-0030061,TE,12.2547,7.0750,0.1750
2024,15,00-0030279,WR,6.4098,7.1250,0.1750
2024,15,00-0030431,WR,2.3411,1.7750,0.0250
2024,15,00-0030506,TE,17.1631,9.4750,0.5750
2024,15,00-0030564,WR,10.9659,5.6750,0.3500
2024,15,00-0030565,QB,22.5120,6.0750,0.3250
2024,15,00-0030578,RB,3.8312,3.9000,0.2250
2024,15,00-0031235,WR,2.0582,1.6750,0.0250
2024,15,00-0031236,WR,2.8286,2.5250,0.0250
2024,15,00-0031280,QB,11.6591,2.3250,0.0500
2024,15,00-0031381,WR,15.3850,9.6750,0.4750
2024,15,00-0031408,WR,7.5393,6.5500,0.0500
2024,15,00-0031503,QB,13.0281,2.7500,0.1500
2024,15,00-0031544,WR,14.2040,8.1750,0.2500
2024,15,00-0031547,WR,4.3650,2.3250,0.1500
2024,15,00-0031549,WR,3.1100,1.6250,0.0500
2024,15,00-0031585,TE,1.0896,0.9250,0.0250
2024,15,00-0031588,WR,11.3517,6.5000,0.2250
2024,15,00-0031610,TE,3.0435,4.1500,0.0250
2024,15,00-0031687,RB,6.1942,7.0750,0.3250
2024,15,00-0031763,WR,1.4417,1.3000,0.0750
2024,15,00-0032104,RB,3.3588,5.1000,0.1000
2024,15,00-0032134,TE,2.0478,1.5750,0.0250
2024,15,00-0032208,WR,3.0373,2.2250,0.0750
2024,15,00-0032211,WR,9.0900,5.8500,0.2000
2024,15,00-0032385,WR,2.9574,2.6500,0.0500
2024,15,00-0032392,TE,5.5575,3.6250,0.1250
2024,15,00-0032394,TE,2.4345,1.8750,0.0500
2024,15,00-0032464,WR,6.7506,2.2000,0.2750
2024,15,00-0032764,RB,19.3367,20.9250,0.7500
2024,15,00-0032775,WR,3.8978,2.0250,0.1750
2024,15,00-0032951,WR,3.5057,2.4250,0.2000
2024,15,00-0032977,WR,3.2190,2.4250,0.1750
2024,15,00-0033009,WR,5.8162,4.5000,0.1250
2024,15,00-0033040,WR,17.3458,9.7000,0.5500
2024,15,00-0033045,RB,3.2675,6.7000,0.1500
2024,15,00-0033090,TE,8.6805,6.7250,0.1750
2024,15,00-0033106,QB,23.1768,1.9250,0.0500
2024,15,00-0033246,TE,3.6304,2.1250,0.0750
2024,15,00-0033251,WR,2.6746,1.6750,0.0500
2024,15,00-0033280,RB,12.1225,10.1250,0.4500
2024,15,00-0033282,WR,5.5444,4.0750,0.0750
2024,15,00-0033288,TE,15.5702,5.6750,0.5250
2024,15,00-0033293,RB,16.2834,18.6250,0.5250
2024,15,00-0033307,WR,5.1323,3.2000,0.2750
2024,15,00-0033357,TE,4.4647,5.2500,0.1000
2024,15,00-0033375,WR,6.8666,2.6000,0.1500
2024,15,00-0033439,TE,2.1950,1.2000,0.1250
2024,15,00-0033526,RB,5.4714,4.1000,0.2250
2024,15,00-0033536,WR,5.5250,4.1000,0.1500
2024,15,00-0033553,RB,15.0675,17.6250,0.5250
2024,15,00-0033555,WR,4.0427,3.0000,0.0250
2024,15,00-0033556,RB,4.3200,4.9750,0.1750
2024,15,00-0033589,WR,5.1051,4.6500,0.1750
2024,15,00-0033662,QB,9.9066,2.5000,0.0250
2024,15,00-0033699,RB,16.3309,12.6500,0.5500
2024,15,00-0033854,RB,3.8302,3.3250,0.1750
2024,15,00-0033858,TE,10.3840,5.5000,0.3250
2024,15,00-0033873,QB,17.7468,2.8000,0.0750
