season,player,team,situation,touches,scores,yards,teamPlays
2025,00-0037085,DEN,earlyAndLong,15,0,65,589
2025,00-0037085,DEN,thirdAndLong,10,0,66,110
2025,00-0037809,TEN,earlyAndLong,43,0,285,481
2025,00-0040584,TEN,earlyDown,5,0,20,125
2025,00-0040170,TEN,thirdAndLong,19,0,120,104
2025,00-0040730,DEN,earlyAndLong,132,3,667,589
2025,00-0039868,DEN,thirdAndShort,5,0,55,44
2025,00-0033881,DEN,earlyAndLong,39,0,278,589
2025,00-0038976,DEN,thirdAndMedium,4,0,23,67
2025,00-0034348,DEN,earlyAndLong,50,1,373,589
2025,00-0035261,TEN,earlyDown,46,1,233,125
2025,00-0040705,TEN,earlyAndLong,37,1,162,481
2025,00-0039868,DEN,earlyAndLong,55,2,435,589
2025,00-0036158,DEN,earlyDown,33,0,135,155
2025,00-0037085,DEN,thirdAndMedium,4,0,20,67
2025,00-0040170,TEN,thirdAndMedium,6,0,51,71
2025,00-0040730,DEN,earlyDown,33,0,131,155
2025,00-0039732,DEN,thirdAndShort,9,0,20,44
2025,00-0034837,TEN,earlyAndLong,19,0,144,481
2025,00-0040170,TEN,earlyAndLong,35,0,218,481
2025,00-0035261,TEN,redZone,8,0,60,46
2025,00-0035261,TEN,insideTen,8,1,20,41
2025,00-0037085,DEN,earlyDown,4,0,3,155
2025,00-0038976,DEN,thirdAndLong,16,0,203,110
2025,00-0039732,DEN,earlyAndLong,28,0,163,589
2025,00-0034348,DEN,thirdAndLong,24,1,270,110
2025,00-0036158,DEN,redZone,9,2,57,97
2025,00-0039732,DEN,redZone,12,1,51,97
2025,00-0034348,DEN,redZone,12,4,71,97
2025,00-0036158,DEN,insideTen,6,1,17,56
2025,00-0037809,TEN,thirdAndLong,9,0,78,104
2025,00-0033881,DEN,thirdAndLong,17,0,87,110
2025,00-0036727,DEN,thirdAndLong,4,0,32,110
2025,00-0034837,TEN,thirdAndLong,9,0,78,104
2025,00-0039732,DEN,fourthDown,3,0,5,16
2025,00-0036158,DEN,aheadLate,4,0,11,17
2025,00-0040170,TEN,chasingLate,3,0,0,47
2025,00-0034837,TEN,chasingLate,3,0,38,47
2025,00-0036970,ATL,thirdAndLong,22,0,112,84
2025,00-0039923,MIN,thirdAndLong,3,0,23,80
2025,00-0039923,MIN,fourthDown,3,0,2,16
2025,00-0037525,MIN,thirdAndShort,10,0,13,32
2025,00-0037291,MIN,thirdAndMedium,8,0,119,43
2025,00-0030035,MIN,thirdAndLong,5,0,61,80
2025,00-0036322,MIN,goalLine,4,0,0,23
2025,00-0037263,ATL,thirdAndShort,11,0,23,36
2025,00-0030035,MIN,earlyDown,3,0,7,115
2025,00-0037263,ATL,redZone,14,1,49,71
2025,00-0036309,ATL,redZone,5,0,26,71
2025,00-0036309,ATL,thirdAndMedium,3,0,20,52
2025,00-0036309,ATL,earlyAndLong,36,1,296,522
2025,00-0037291,MIN,thirdAndShort,3,0,5,32
2025,00-0037525,MIN,chasingLate,3,0,11,38
2025,00-0035229,MIN,chasingLate,8,0,82,38
2025,00-0036322,MIN,chasingLate,7,0,62,38
2025,00-0037263,ATL,aheadLate,4,0,13,4
2025,00-0036980,BUF,earlyAndLong,10,0,66,555
2025,00-0038679,BUF,earlyAndLong,9,0,78,555
2025,00-0034857,BUF,thirdAndLong,7,0,94,84
2025,00-0037248,BUF,insideTen,16,1,54,64
2025,00-0035689,BUF,redZone,6,3,59,108
2025,00-0038933,BUF,insideTen,4,1,15,64
2025,00-0040582,NYJ,earlyAndLong,10,0,24,477
2025,00-0034857,BUF,earlyDown,11,0,77,160
2025,00-0036988,BUF,thirdAndLong,3,0,32,84
2025,00-0035689,BUF,earlyDown,9,0,72,160
2025,00-0038933,BUF,thirdAndLong,10,1,111,84
2025,00-0036945,NYJ,earlyDown,4,0,44,123
2025,00-0039798,NYJ,earlyAndLong,30,0,187,477
2025,00-0040194,BUF,earlyAndLong,7,0,82,555
2025,00-0028118,NYJ,earlyAndLong,14,0,75,477
2025,00-0037740,NYJ,thirdAndMedium,4,0,35,72
2025,00-0039875,BUF,earlyDown,11,0,71,160
2025,00-0039798,NYJ,thirdAndMedium,6,0,14,72
2025,00-0039798,NYJ,fourthDown,3,0,22,32
2025,00-0040736,NYJ,redZone,5,0,28,71
2025,00-0039875,BUF,aheadLate,4,0,22,11
2025,00-0040124,CAR,earlyDown,8,1,86,148
2025,00-0038840,CAR,earlyDown,3,0,26,148
2025,00-0039849,ARI,insideTen,4,2,13,53
2025,00-0039342,CAR,redZone,10,0,16,89
2025,00-0040124,CAR,redZone,9,2,70,89
2025,00-0036139,CAR,insideTen,10,3,22,51
2025,00-0039150,CAR,redZone,5,1,27,89
2025,00-0034983,CAR,thirdAndLong,3,0,12,84
2025,00-0039356,CAR,thirdAndLong,6,0,32,84
2025,00-0038559,ARI,redZone,12,4,64,91
2025,00-0039041,ARI,earlyAndLong,17,0,149,545
2025,00-0039849,ARI,redZone,5,1,35,91
2025,00-0039041,ARI,insideTen,3,0,5,53
2025,00-0037005,CAR,earlyAndLong,17,0,130,509
2025,00-0036555,CAR,thirdAndMedium,11,0,36,66
2025,00-0036555,CAR,fourthDown,5,0,18,36
2025,00-0040187,CAR,earlyAndLong,15,0,130,509
2025,00-0039356,CAR,redZone,8,0,33,89
2025,00-0036139,CAR,goalLine,5,3,3,20
2025,00-0033119,ARI,fourthDown,3,0,5,19
2025,00-0038840,CAR,earlyAndLong,4,0,43,509
2025,00-0034983,CAR,redZone,3,0,22,89
2025,00-0036555,CAR,goalLine,5,3,9,20
2025,00-0040124,CAR,chasingLate,4,0,42,28
2025,00-0038840,CAR,thirdAndLong,3,0,7,84
2025,00-0040236,CHI,earlyAndLong,112,0,642,593
2025,00-0035685,DET,goalLine,14,5,6,26
2025,00-0036963,DET,thirdAndLong,24,0,138,88
2025,00-0039918,CHI,thirdAndShort,6,0,10,40
2025,00-0039918,CHI,fourthDown,5,0,28,31
2025,00-0036290,CHI,earlyDown,9,0,42,146
2025,00-0040236,CHI,redZone,20,0,71,104
2025,00-0036963,DET,earlyDown,12,1,129,120
2025,00-0039139,DET,thirdAndShort,12,0,28,35
2025,00-0040669,DET,earlyAndLong,9,0,105,503
2025,00-0037240,DET,thirdAndLong,15,1,188,88
2025,00-0036754,DET,earlyAndLong,13,0,59,503
2025,00-0040735,CHI,redZone,6,0,19,104
2025,00-0039919,CHI,redZone,8,0,16,104
2025,00-0036275,CHI,goalLine,11,5,16,44
2025,00-0035685,DET,insideTen,11,1,30,70
2025,00-0040735,CHI,thirdAndLong,7,0,100,100
2025,00-0040236,CHI,chasingLate,7,0,31,54
2025,00-0040126,CHI,chasingLate,9,1,98,54
2025,00-0040236,CHI,thirdAndMedium,7,0,47,73
2025,00-0040784,CLE,earlyAndLong,168,1,699,517
2025,00-0037267,CLE,thirdAndLong,5,0,32,117
2025,00-0040782,CLE,earlyDown,3,0,9,112
2025,00-0034753,BAL,thirdAndShort,6,0,14,28
2025,00-0034975,BAL,thirdAndLong,9,0,81,71
2025,00-0040784,CLE,earlyDown,44,0,155,112
2025,00-0040784,CLE,thirdAndShort,12,0,42,33
2025,00-0034753,BAL,thirdAndMedium,7,0,40,59
2025,00-0034753,BAL,insideTen,5,0,2,49
2025,00-0036407,CLE,earlyDown,5,0,23,112
2025,00-0032764,BAL,insideTen,20,0,34,49
2025,00-0034753,BAL,goalLine,7,2,4,37
2025,00-0040663,CLE,thirdAndLong,21,0,154,117
2025,00-0034796,BAL,earlyAndLong,22,0,136,451
2025,00-0032764,BAL,redZone,25,0,121,91
2025,00-0039792,BAL,earlyAndLong,5,1,88,451
2025,00-0030564,BAL,earlyAndLong,15,1,128,451
2025,00-0037267,CLE,chasingLate,5,0,28,39
2025,00-0038997,IND,earlyAndLong,35,0,221,482
2025,00-0038997,IND,redZone,10,0,41,93
2025,00-0040134,DEN,earlyAndLong,22,0,211,589
2025,00-0038976,DEN,earlyAndLong,38,1,215,589
2025,00-0035710,IND,thirdAndShort,4,0,10,30
2025,00-0033217,IND,redZone,4,0,19,93
2025,00-0037664,IND,redZone,5,3,55,93
2025,00-0034348,DEN,thirdAndMedium,20,0,116,67
2025,00-0036223,IND,thirdAndShort,11,0,119,30
2025,00-0039868,DEN,redZone,10,0,75,97
2025,00-0036158,DEN,goalLine,5,1,0,32
2025,00-0039868,DEN,goalLine,7,2,11,32
2025,00-0040128,IND,fourthDown,3,0,10,18
2025,00-0034487,DEN,earlyAndLong,3,0,18,589
2025,00-0040134,DEN,thirdAndMedium,7,0,71,67
2025,00-0034348,DEN,goalLine,5,0,3,32
2025,00-0038997,IND,thirdAndMedium,11,0,66,50
2025,00-0039868,DEN,thirdAndMedium,5,0,4,67
2025,00-0038976,DEN,earlyDown,6,0,27,155
2025,00-0039732,DEN,thirdAndMedium,7,0,64,67
2025,00-0036252,IND,redZone,8,1,26,93
2025,00-0036223,IND,thirdAndLong,15,0,86,75
2025,00-0039732,DEN,earlyDown,5,0,22,155
2025,00-0033881,DEN,thirdAndMedium,5,0,20,67
2025,00-0036252,IND,earlyDown,8,0,36,116
2025,00-0036158,DEN,thirdAndShort,6,0,19,44
2025,00-0039868,DEN,thirdAndLong,10,0,70,110
2025,00-0036223,IND,chasingLate,11,0,45,39
2025,00-0036626,JAX,thirdAndMedium,4,0,39,59
2025,00-0038935,JAX,earlyDown,5,0,24,130
2025,00-0036626,JAX,insideTen,3,1,13,72
2025,00-0038606,JAX,earlyDown,13,0,115,130
2025,00-0033375,JAX,insideTen,3,1,7,72
2025,00-0036973,JAX,insideTen,25,4,82,72
2025,00-0036900,CIN,thirdAndMedium,13,0,98,59
2025,00-0036900,CIN,redZone,14,3,81,74
2025,00-0036410,CIN,insideTen,5,1,9,49
2025,00-0036900,CIN,insideTen,8,4,30,49
2025,00-0040718,JAX,earlyDown,4,1,45,130
2025,00-0040719,JAX,insideTen,5,3,20,72
2025,00-0038619,CIN,earlyDown,6,0,42,126
2025,00-0039893,JAX,thirdAndMedium,9,0,76,59
2025,00-0038606,JAX,thirdAndLong,16,0,198,91
2025,00-0036971,JAX,thirdAndLong,5,0,52,91
2025,00-0038619,CIN,thirdAndLong,9,1,91,91
2025,00-0038839,CIN,redZone,4,2,30,74
2025,00-0040719,JAX,earlyDown,17,0,61,130
2025,00-0039893,JAX,thirdAndShort,3,0,1,28
2025,00-0038619,CIN,earlyAndLong,27,0,191,508
2025,00-0034829,CIN,thirdAndMedium,7,0,57,59
2025,00-0038606,JAX,earlyAndLong,52,1,431,555
2025,00-0036971,JAX,earlyDown,6,0,19,130
2025,00-0036626,JAX,redZone,6,0,9,119
2025,00-0040238,JAX,redZone,5,0,27,119
2025,00-0036410,CIN,chasingLate,8,0,80,55
2025,00-0035631,CIN,thirdAndLong,3,0,41,91
2025,00-0038597,CIN,fourthDown,4,0,40,14
2025,00-0035644,CIN,chasingLate,5,1,38,55
2025,00-0034829,CIN,chasingLate,4,0,57,55
2025,00-0038619,CIN,thirdAndMedium,4,0,44,59
2025,00-0038597,CIN,chasingLate,11,0,45,55
2025,00-0036900,CIN,chasingLate,8,0,117,55
2025,00-0040727,LAC,redZone,5,0,20,96
2025,00-0030565,LV,earlyDown,3,0,26,105
2025,00-0040581,LV,thirdAndMedium,3,0,20,53
2025,00-0039338,LV,thirdAndLong,4,0,48,89
2025,00-0036355,LAC,earlyDown,9,0,73,146
2025,00-0040666,LAC,insideTen,13,3,23,53
2025,00-0030279,LAC,insideTen,6,2,14,53
2025,00-0034960,LV,redZone,11,1,32,67
2025,00-0038544,LAC,thirdAndMedium,6,0,37,70
2025,00-0039066,LV,earlyDown,8,0,21,105
2025,00-0038040,LV,thirdAndShort,3,0,-3,43
2025,00-0036893,LAC,earlyDown,3,0,0,146
2025,00-0039407,LV,earlyAndLong,3,0,17,452
2025,00-0040727,LAC,earlyAndLong,21,0,166,546
2025,00-0039915,LAC,earlyDown,12,0,69,146
2025,00-0040727,LAC,thirdAndLong,3,0,10,93
2025,00-0040666,LAC,goalLine,3,1,3,24
2025,00-0030565,LV,thirdAndShort,8,0,7,43
2025,00-0034960,LV,earlyDown,11,0,111,105
2025,00-0039338,LV,redZone,8,1,45,67
2025,00-0038563,LV,redZone,6,0,21,67
2025,00-0038040,LV,thirdAndLong,3,0,15,89
2025,00-0036355,LAC,fourthDown,3,0,4,19
2025,00-0039338,LV,chasingLate,12,1,112,52
2025,00-0033110,LA,earlyDown,9,0,114,180
2025,00-0037840,LA,thirdAndShort,14,0,50,45
2025,00-0039075,LA,fourthDown,6,1,71,21
2025,00-0040676,TEN,thirdAndMedium,4,0,26,71
2025,00-0039075,LA,thirdAndMedium,21,0,206,63
2025,00-0040705,TEN,earlyDown,6,0,43,125
2025,00-0035261,TEN,thirdAndMedium,5,0,15,71
2025,00-0040676,TEN,fourthDown,4,0,13,30
2025,00-0040170,TEN,earlyDown,10,0,38,125
2025,00-0033110,LA,redZone,6,0,27,108
2025,00-0039738,LA,insideTen,7,0,15,78
2025,00-0031381,LA,goalLine,14,8,13,44
2025,00-0037809,TEN,earlyDown,10,0,68,125
2025,00-0040170,TEN,insideTen,5,3,24,41
2025,00-0033110,LA,earlyAndLong,13,1,159,607
2025,00-0031381,LA,thirdAndLong,12,0,118,74
2025,00-0039075,LA,insideTen,10,2,35,78
2025,00-0037840,LA,insideTen,26,8,119,78
2025,00-0032211,TEN,earlyDown,5,0,37,125
2025,00-0035261,TEN,thirdAndShort,6,0,10,34
2025,00-0040676,TEN,thirdAndLong,3,0,24,104
2025,00-0039074,LA,insideTen,3,2,12,78
2025,00-0039075,LA,thirdAndShort,9,0,55,45
2025,00-0031381,LA,redZone,10,1,29,108
2025,00-0032211,TEN,thirdAndLong,15,0,84,104
2025,00-0039751,LA,earlyAndLong,21,0,165,607
2025,00-0039738,LA,redZone,13,1,73,108
2025,00-0039738,LA,goalLine,9,4,9,44
2025,00-0036415,TEN,thirdAndMedium,7,0,35,71
2025,00-0040705,TEN,redZone,9,0,26,46
2025,00-0037840,LA,aheadLate,14,0,65,17
2025,00-0036875,NE,thirdAndLong,15,1,111,111
2025,00-0031588,NE,fourthDown,7,0,85,21
2025,00-0032392,NE,earlyAndLong,18,0,208,619
2025,00-0033555,NE,insideTen,3,2,12,71
2025,00-0040734,NE,thirdAndMedium,4,0,20,63
2025,00-0039851,NE,thirdAndMedium,8,0,53,63
2025,00-0036875,NE,redZone,17,1,68,84
2025,00-0038608,NE,redZone,3,1,22,84
2025,00-0040198,MIA,earlyAndLong,34,0,108,462
2025,00-0036613,MIA,redZone,6,1,64,75
2025,00-0032392,NE,earlyDown,5,0,33,181
2025,00-0039851,NE,redZone,6,0,29,84
2025,00-0039851,NE,insideTen,12,5,53,71
2025,00-0033090,NE,insideTen,6,2,20,71
2025,00-0039040,MIA,thirdAndShort,3,0,9,21
2025,00-0039040,MIA,thirdAndLong,17,1,98,89
2025,00-0036875,NE,thirdAndMedium,7,0,80,63
2025,00-0036875,NE,goalLine,10,2,5,39
2025,00-0036182,MIA,earlyAndLong,9,0,63,462
2025,00-0033040,MIA,chasingLate,3,0,13,44
2025,00-0036613,MIA,chasingLate,7,0,20,44
2025,00-0039040,MIA,chasingLate,5,0,46,44
2025,00-0040715,NYG,thirdAndShort,4,0,10,31
2025,00-0039847,NYG,thirdAndMedium,7,0,75,58
2025,00-0038117,NYG,earlyAndLong,67,1,499,510
2025,00-0039847,NYG,redZone,8,2,34,93
2025,00-0038041,DAL,thirdAndShort,3,0,23,35
2025,00-0040715,NYG,redZone,14,3,82,93
2025,00-0038117,NYG,redZone,8,1,39,93
2025,00-0037247,DAL,redZone,13,1,68,100
2025,00-0036358,DAL,redZone,10,2,49,100
2025,00-0037247,DAL,insideTen,5,1,13,61
2025,00-0038547,DAL,earlyAndLong,15,0,56,525
2025,00-0037801,DAL,thirdAndLong,4,1,102,74
2025,00-0038041,DAL,thirdAndLong,12,0,88,74
2025,00-0040715,NYG,insideTen,6,1,14,52
2025,00-0035535,NYG,insideTen,5,0,3,52
2025,00-0035243,DAL,earlyDown,4,0,14,153
2025,00-0036358,DAL,thirdAndMedium,7,0,99,57
2025,00-0035243,DAL,insideTen,3,1,18,61
2025,00-0039337,NYG,thirdAndMedium,3,0,0,58
2025,00-0038117,NYG,fourthDown,6,1,79,25
2025,00-0036997,DAL,chasingLate,4,0,21,35
2025,00-0037666,DAL,thirdAndMedium,5,0,45,57
2025,00-0037666,DAL,fourthDown,4,0,28,23
2025,00-0036997,DAL,insideTen,17,3,37,61
2025,00-0039337,NYG,chasingLate,3,1,57,39
2025,00-0037247,DAL,chasingLate,3,1,28,35
2025,00-0037666,DAL,thirdAndLong,4,0,5,74
2025,00-0037614,PHI,earlyAndLong,24,0,110,531
2025,00-0035676,PHI,thirdAndLong,20,0,217,112
2025,00-0037086,PHI,earlyAndLong,7,0,37,531
2025,00-0036912,PHI,thirdAndLong,27,0,293,112
2025,00-0036637,KC,earlyDown,9,0,53,126
2025,00-0040078,KC,thirdAndMedium,4,0,15,50
2025,00-0033873,KC,thirdAndShort,3,0,21,42
2025,00-0040078,KC,earlyAndLong,41,0,206,496
2025,00-0037741,PHI,earlyAndLong,16,0,105,531
2025,00-0034844,PHI,thirdAndLong,11,0,86,112
2025,00-0033857,KC,earlyDown,4,0,24,126
2025,00-0035676,PHI,thirdAndMedium,10,1,82,55
2025,00-0030506,KC,earlyDown,7,0,64,126
2025,00-0033923,KC,redZone,21,0,59,88
2025,00-0033923,KC,insideTen,9,1,30,68
2025,00-0036389,PHI,goalLine,11,5,8,31
2025,00-0038104,KC,chasingLate,3,1,49,37
2025,00-0036389,PHI,earlyDown,9,0,78,137
2025,00-0040648,SEA,earlyAndLong,11,1,54,610
2025,00-0037228,PIT,thirdAndShort,8,0,27,32
2025,00-0036919,PIT,thirdAndShort,10,0,29,32
2025,00-0038558,PIT,earlyAndLong,22,0,207,490
2025,00-0040648,SEA,thirdAndLong,5,1,55,98
2025,00-0039793,SEA,fourthDown,5,0,13,10
2025,00-0039739,PIT,thirdAndLong,7,0,45,97
2025,00-0039165,SEA,thirdAndLong,8,0,53,98
2025,00-0035640,PIT,goalLine,4,2,4,31
2025,00-0033858,PIT,earlyDown,7,0,34,116
2025,00-0039793,SEA,insideTen,5,2,14,59
2025,00-0036919,PIT,insideTen,16,3,34,60
2025,00-0036894,PIT,insideTen,3,0,0,60
2025,00-0033908,SEA,thirdAndShort,5,0,29,42
2025,00-0039793,SEA,thirdAndLong,6,0,55,98
2025,00-0037837,PIT,fourthDown,3,0,24,15
2025,00-0039165,SEA,aheadLate,7,0,29,19
2025,00-0036919,PIT,chasingLate,6,0,43,50
2025,00-0036887,SF,earlyAndLong,11,0,52,576
2025,00-0037112,SF,earlyAndLong,25,1,156,576
2025,00-0036972,SF,earlyAndLong,7,0,36,576
2025,00-0037112,SF,earlyDown,6,0,72,147
2025,00-0034272,SF,thirdAndLong,7,0,39,76
2025,00-0036259,SF,thirdAndMedium,13,0,86,69
2025,00-0033307,SF,earlyAndLong,32,0,408,576
2025,00-0036972,SF,thirdAndShort,7,0,11,37
2025,00-0033906,NO,thirdAndMedium,7,0,42,63
2025,00-0033906,NO,insideTen,6,0,17,31
2025,00-0037112,SF,thirdAndMedium,8,0,35,69
2025,00-0038551,NO,redZone,3,1,23,76
2025,00-0031236,NO,chasingLate,5,0,78,51
2025,00-0036040,NO,thirdAndShort,6,0,76,42
2025,00-0034791,HOU,thirdAndShort,5,0,10,38
2025,00-0040583,HOU,earlyDown,32,0,238,155
2025,00-0034791,HOU,redZone,9,0,18,98
2025,00-0040129,TB,earlyDown,16,0,61,137
2025,00-0031408,TB,redZone,4,0,11,85
2025,00-0039361,TB,redZone,15,1,51,85
2025,00-0040129,TB,redZone,10,2,57,85
2025,00-0036232,HOU,earlyAndLong,5,0,11,613
2025,00-0037256,TB,earlyDown,24,0,136,137
2025,00-0040129,TB,thirdAndLong,15,0,141,95
2025,00-0039163,HOU,earlyDown,4,0,27,155
2025,00-0036554,HOU,thirdAndLong,22,0,165,108
2025,00-0036554,HOU,earlyDown,18,0,214,155
2025,00-0031408,TB,thirdAndLong,4,0,0,95
2025,00-0037256,TB,redZone,18,0,75,85
2025,00-0040130,HOU,earlyDown,15,0,93,155
2025,00-0036554,HOU,insideTen,6,3,28,54
2025,00-0034791,HOU,goalLine,4,0,-3,33
2025,00-0036554,HOU,goalLine,5,1,5,33
2025,00-0037256,TB,goalLine,8,3,6,29
2025,00-0038393,GB,thirdAndMedium,8,0,38,50
2025,00-0038685,GB,thirdAndLong,6,0,47,82
2025,00-0040667,GB,fourthDown,6,0,35,22
2025,00-0037816,GB,insideTen,5,1,10,51
2025,00-0040164,WAS,thirdAndLong,7,0,16,80
2025,00-0038465,GB,earlyAndLong,3,0,59,500
2025,00-0037816,GB,earlyDown,11,0,85,128
2025,00-0035659,WAS,earlyDown,9,0,155,120
2025,00-0040242,WAS,thirdAndShort,3,0,10,26
2025,00-0040009,GB,earlyAndLong,10,0,37,500
2025,00-0038685,GB,earlyAndLong,20,0,110,500
2025,00-0037816,GB,thirdAndLong,15,0,109,82
2025,00-0030061,WAS,thirdAndMedium,5,0,22,47
2025,00-0039144,GB,earlyAndLong,23,0,196,500
2025,00-0039912,WAS,earlyAndLong,7,0,53,482
2025,00-0030061,WAS,redZone,3,1,35,66
2025,00-0038996,GB,thirdAndMedium,8,1,123,50
2025,00-0040667,GB,redZone,4,0,7,100
2025,00-0038996,GB,insideTen,3,2,17,51
2025,00-0039355,WAS,earlyAndLong,9,1,155,482
2025,00-0035659,WAS,redZone,5,1,31,66
2025,00-0035719,WAS,insideTen,7,3,35,50
2025,00-0035700,GB,thirdAndLong,6,0,15,82
2025,00-0035719,WAS,chasingLate,4,0,39,36
2025,00-0030061,WAS,chasingLate,4,0,26,36
2025,00-0035719,WAS,fourthDown,3,1,43,17
2025,00-0033553,ARI,thirdAndShort,3,0,2,29
2025,00-0039916,SF,thirdAndMedium,9,0,49,69
2025,00-0035500,ARI,earlyAndLong,13,0,53,545
2025,00-0033891,ARI,earlyAndLong,6,0,41,545
2025,00-0039921,ARI,earlyDown,5,0,18,114
2025,00-0039849,ARI,thirdAndMedium,6,0,59,57
2025,00-0034272,SF,earlyAndLong,13,0,46,576
2025,00-0039916,SF,earlyDown,3,0,22,147
2025,00-0033307,SF,earlyDown,4,0,47,147
2025,00-0033307,SF,thirdAndLong,7,0,18,76
2025,00-0033891,ARI,thirdAndLong,4,0,78,100
2025,00-0038559,ARI,fourthDown,4,0,25,19
2025,00-0038705,ARI,earlyAndLong,28,0,92,545
2025,00-0035500,ARI,redZone,9,2,63,91
2025,00-0038705,ARI,insideTen,6,1,14,53
2025,00-0037746,SF,insideTen,3,0,7,64
2025,00-0033280,SF,goalLine,17,8,19,37
2025,00-0033280,SF,thirdAndMedium,12,0,75,69
2025,00-0029892,SF,goalLine,3,1,2,37
2025,00-0037744,ARI,goalLine,5,3,4,25
2025,00-0033307,SF,chasingLate,3,0,18,30
2025,00-0036309,ATL,earlyDown,6,0,5,135
2025,00-0036309,ATL,thirdAndLong,12,0,51,84
2025,00-0040124,CAR,insideTen,5,1,12,51
2025,00-0039150,CAR,insideTen,5,2,26,51
2025,00-0036429,ATL,earlyAndLong,5,0,4,522
2025,00-0039150,CAR,earlyDown,3,0,30,148
2025,00-0038542,ATL,thirdAndMedium,9,0,47,52
2025,00-0039917,ATL,earlyAndLong,6,0,40,522
2025,00-0036139,CAR,thirdAndLong,6,0,21,84
2025,00-0035359,ATL,earlyAndLong,15,0,69,522
2025,00-0038542,ATL,thirdAndShort,13,0,65,36
2025,00-0036139,CAR,redZone,26,0,66,89
2025,00-0036970,ATL,earlyDown,11,0,91,135
2025,00-0037005,CAR,thirdAndLong,5,0,32,84
2025,00-0040547,ATL,chasingLate,8,0,50,38
2025,00-0030035,MIN,redZone,3,0,8,84
2025,00-0035249,MIN,redZone,4,2,39,84
2025,00-0035100,CIN,earlyDown,3,0,9,126
2025,00-0032950,MIN,thirdAndLong,6,0,48,80
2025,00-0033526,CIN,thirdAndLong,12,0,39,91
2025,00-0038440,MIN,earlyAndLong,24,0,68,455
2025,00-0038440,MIN,earlyDown,5,0,25,115
2025,00-0033526,CIN,earlyDown,16,0,75,126
2025,00-0034829,CIN,earlyAndLong,15,0,102,508
2025,00-0035229,MIN,redZone,9,0,41,84
2025,00-0037525,MIN,insideTen,5,3,19,43
2025,00-0038839,CIN,earlyAndLong,12,0,74,508
2025,00-0040208,CIN,earlyAndLong,11,0,40,508
2025,00-0038597,CIN,thirdAndMedium,4,0,19,59
2025,00-0040208,CIN,earlyDown,5,0,9,126
2025,00-0036414,MIN,aheadLate,4,0,19,14
2025,00-0038041,DAL,redZone,11,1,61,100
2025,00-0034827,CHI,thirdAndLong,13,0,70,100
2025,00-0037247,DAL,earlyDown,13,1,174,153
2025,00-0037247,DAL,goalLine,6,2,5,38
2025,00-0036275,CHI,redZone,19,2,93,104
2025,00-0037666,DAL,earlyAndLong,11,1,81,525
2025,00-0036290,CHI,insideTen,3,1,15,60
2025,00-0036275,CHI,thirdAndShort,12,0,61,40
2025,00-0040735,CHI,thirdAndMedium,8,0,44,73
2025,00-0040236,CHI,insideTen,15,2,33,60
2025,00-0034827,CHI,insideTen,4,2,21,60
2025,00-0039410,DAL,thirdAndMedium,7,0,85,57
2025,00-0038041,DAL,insideTen,10,4,33,61
2025,00-0039410,DAL,chasingLate,3,0,11,35
2025,00-0037801,DAL,redZone,3,0,6,100
2025,00-0040189,LAC,redZone,10,1,29,96
2025,00-0040730,DEN,thirdAndLong,5,0,33,110
2025,00-0040189,LAC,earlyDown,10,0,165,146
2025,00-0039915,LAC,thirdAndShort,4,0,18,49
2025,00-0034348,DEN,thirdAndShort,3,0,10,44
2025,00-0039732,DEN,thirdAndLong,4,0,42,110
2025,00-0034348,DEN,fourthDown,4,1,100,16
2025,00-0040189,LAC,earlyAndLong,31,0,402,546
2025,00-0037654,LAC,earlyDown,4,0,12,146
2025,00-0039915,LAC,thirdAndMedium,7,0,76,70
2025,00-0039915,LAC,redZone,9,1,30,96
2025,00-0040189,LAC,insideTen,4,1,15,53
2025,00-0039732,DEN,insideTen,7,4,31,56
2025,00-0039868,DEN,insideTen,4,2,14,56
2025,00-0036355,LAC,thirdAndShort,11,0,57,49
2025,00-0039139,DET,goalLine,5,3,3,26
2025,00-0032764,BAL,thirdAndShort,14,1,56,28
2025,00-0033106,DET,earlyAndLong,4,0,35,503
2025,00-0038046,BAL,earlyAndLong,8,0,75,451
2025,00-0034796,BAL,earlyDown,4,0,15,113
2025,00-0036550,BAL,thirdAndMedium,5,0,14,59
2025,00-0032764,BAL,goalLine,20,10,16,37
2025,00-0034753,BAL,redZone,6,2,47,91
2025,00-0039065,DET,insideTen,3,2,16,70
2025,00-0039064,BAL,earlyDown,7,0,54,113
2025,00-0034796,BAL,redZone,8,0,25,91
2025,00-0040669,DET,thirdAndLong,3,0,28,88
2025,00-0039139,DET,thirdAndMedium,5,0,39,50
2025,00-0036963,DET,fourthDown,5,0,45,20
2025,00-0033885,CLE,earlyDown,3,0,12,112
2025,00-0040162,CLE,thirdAndLong,5,1,83,117
2025,00-0035700,GB,thirdAndMedium,4,0,16,50
2025,00-0040009,GB,earlyDown,4,0,10,128
2025,00-0040667,GB,earlyDown,7,0,33,128
2025,00-0037816,GB,thirdAndMedium,5,0,41,50
2025,00-0038797,GB,earlyDown,22,0,91,128
2025,00-0036264,GB,earlyAndLong,13,0,79,500
2025,00-0036264,GB,thirdAndShort,3,0,38,49
2025,00-0038797,GB,earlyAndLong,68,0,317,500
2025,00-0039379,CLE,earlyDown,3,0,3,112
2025,00-0039379,CLE,earlyAndLong,6,0,44,517
