season,kind,yardline,togo,down,call,length,made
2021,play,19,8,2,pass,0,0
2021,play,11,10,1,run,0,0
2021,play,8,7,2,pass,0,0
2021,play,2,0,0,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,11,10,1,run,0,0
2021,kick,11,0,0,,29,1
2021,play,75,10,1,pass,0,0
2021,play,64,10,1,run,0,0
2021,play,73,19,2,run,0,0
2021,play,70,16,3,pass,0,0
2021,play,51,10,1,pass,0,0
2021,play,51,10,2,pass,0,0
2021,play,45,4,3,run,0,0
2021,play,43,2,4,pass,0,0
2021,play,20,10,1,run,0,0
2021,play,17,7,2,run,0,0
2021,play,21,11,3,pass,0,0
2021,kick,21,0,0,,39,1
2021,play,54,10,1,pass,0,0
2021,play,54,10,2,pass,0,0
2021,play,47,3,3,run,0,0
2021,play,32,10,1,pass,0,0
2021,play,32,10,2,pass,0,0
2021,play,32,10,3,run,0,0
2021,play,20,10,1,pass,0,0
2021,play,19,9,2,pass,0,0
2021,play,3,3,1,run,0,0
2021,play,6,6,2,pass,0,0
2021,play,6,6,3,pass,0,0
2021,kick,6,0,0,,24,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,run,0,0
2021,play,76,11,3,pass,0,0
2021,play,71,10,1,pass,0,0
2021,play,67,6,2,pass,0,0
2021,play,58,10,1,run,0,0
2021,play,57,9,2,pass,0,0
2021,play,48,10,1,pass,0,0
2021,play,34,10,1,pass,0,0
2021,play,33,9,2,pass,0,0
2021,play,26,2,3,pass,0,0
2021,play,39,25,1,pass,0,0
2021,play,39,25,2,pass,0,0
2021,play,45,31,3,run,0,0
2021,kick,23,0,0,,41,1
2021,play,80,15,1,pass,0,0
2021,play,68,3,2,pass,0,0
2021,play,69,4,3,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,48,10,1,run,0,0
2021,play,42,10,1,pass,0,0
2021,play,47,15,1,pass,0,0
2021,play,42,10,2,pass,0,0
2021,play,37,5,3,pass,0,0
2021,kick,37,0,0,,55,1
2021,play,79,10,1,run,0,0
2021,play,75,6,2,pass,0,0
2021,play,66,10,1,run,0,0
2021,play,67,11,2,pass,0,0
2021,play,67,11,3,pass,0,0
2021,play,78,10,1,pass,0,0
2021,play,69,10,1,run,0,0
2021,play,71,12,2,pass,0,0
2021,play,66,7,3,pass,0,0
2021,play,38,10,1,run,0,0
2021,play,20,10,1,run,0,1
2021,play,80,10,1,run,0,0
2021,play,79,9,2,pass,0,0
2021,play,68,10,1,pass,0,0
2021,play,68,10,2,pass,0,0
2021,play,78,20,3,run,0,0
2021,play,70,10,1,run,0,0
2021,play,65,5,2,run,0,0
2021,play,61,1,3,pass,0,0
2021,play,48,10,1,pass,0,0
2021,play,48,10,2,pass,0,0
2021,play,41,3,3,pass,0,0
2021,play,32,10,1,pass,0,0
2021,play,27,5,2,run,0,0
2021,play,25,3,3,pass,0,1
2021,play,73,10,1,run,0,0
2021,play,69,6,2,run,0,0
2021,play,39,10,1,pass,0,0
2021,play,34,5,2,run,0,0
2021,play,27,10,1,run,0,0
2021,play,28,11,2,pass,0,0
2021,play,24,7,3,pass,0,0
2021,kick,24,0,0,,42,0
2021,play,73,15,1,run,0,0
2021,play,70,12,2,pass,0,0
2021,play,80,22,3,pass,0,0
2021,play,68,20,1,pass,0,0
2021,play,68,20,2,pass,0,0
2021,play,60,12,3,pass,0,1
2021,play,30,10,1,pass,0,0
2021,play,36,16,2,pass,0,0
2021,play,25,15,1,pass,0,0
2021,play,25,15,2,run,0,0
2021,play,20,10,3,pass,0,0
2021,play,11,1,4,run,0,0
2021,play,4,4,1,run,0,0
2021,play,3,3,2,pass,0,0
2021,play,3,3,3,pass,0,0
2021,kick,3,0,0,,21,1
2021,play,78,10,1,pass,0,0
2021,play,66,10,1,pass,0,0
2021,play,51,10,1,pass,0,0
2021,play,48,7,2,pass,0,0
2021,play,48,7,3,pass,0,0
2021,play,80,10,1,run,0,0
2021,play,74,4,2,run,0,0
2021,play,72,2,3,pass,0,0
2021,play,71,10,1,pass,0,0
2021,play,73,12,2,pass,0,0
2021,play,45,10,1,pass,0,0
2021,play,44,9,2,pass,0,0
2021,play,37,2,3,run,0,1
2021,play,63,10,1,run,0,0
2021,play,55,2,2,run,0,0
2021,play,53,10,1,run,0,0
2021,play,53,10,2,pass,0,0
2021,play,53,10,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,80,10,2,pass,0,0
2021,play,61,10,1,pass,0,0
2021,play,56,5,2,pass,0,0
2021,play,42,10,1,pass,0,0
2021,play,39,7,2,pass,0,0
2021,play,39,7,3,pass,0,0
2021,play,48,16,4,pass,0,0
2021,play,52,10,1,run,0,0
2021,play,54,12,2,run,0,0
2021,play,51,9,3,run,0,0
2021,play,78,10,1,run,0,0
2021,play,76,8,2,run,0,0
2021,play,73,5,3,pass,0,0
2021,play,54,10,1,run,0,0
2021,play,53,9,2,pass,0,0
2021,play,51,7,3,pass,0,0
2021,play,25,10,1,run,0,0
2021,play,22,7,2,run,0,0
2021,play,10,10,1,run,0,0
2021,play,94,15,1,run,0,0
2021,play,91,12,2,pass,0,0
2021,play,91,12,3,pass,0,0
2021,play,58,10,1,pass,0,0
2021,play,58,10,2,pass,0,0
2021,play,49,1,3,run,0,0
2021,play,47,10,1,pass,0,0
2021,play,52,15,2,run,0,0
2021,play,50,13,3,pass,0,0
2021,play,88,10,1,run,0,0
2021,play,67,10,1,run,0,0
2021,play,65,8,2,run,0,0
2021,play,57,10,1,pass,0,0
2021,play,58,11,2,pass,0,1
2021,play,36,10,1,run,0,0
2021,play,29,3,2,run,0,0
2021,play,27,1,3,run,0,0
2021,play,27,1,4,run,0,0
2021,play,25,10,1,run,0,0
2021,play,20,5,2,pass,0,0
2021,play,4,4,1,pass,0,0
2021,play,4,4,2,pass,0,0
2021,play,4,4,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,74,9,2,pass,0,0
2021,play,74,9,3,run,0,0
2021,play,83,10,1,pass,0,0
2021,play,83,10,2,run,0,0
2021,play,91,18,2,run,0,0
2021,play,87,14,3,pass,0,0
2021,play,52,10,1,pass,0,0
2021,play,27,10,1,run,0,0
2021,play,25,8,2,pass,0,0
2021,play,40,23,3,pass,0,0
2021,play,91,10,1,pass,0,0
2021,play,88,7,2,run,0,0
2021,play,83,2,3,pass,0,0
2021,play,64,10,1,run,0,0
2021,play,56,2,2,run,0,0
2021,play,55,1,3,run,0,0
2021,play,49,10,1,run,0,0
2021,play,43,4,2,run,0,0
2021,play,41,2,3,run,0,0
2021,play,39,10,1,pass,0,0
2021,play,31,2,2,pass,0,0
2021,play,10,10,1,run,0,0
2021,play,7,7,2,pass,0,0
2021,play,12,12,3,pass,0,0
2021,kick,12,0,0,,30,1
2021,play,55,10,1,run,0,0
2021,play,51,6,2,pass,0,0
2021,play,48,3,3,pass,0,0
2021,play,93,10,1,run,0,0
2021,play,91,8,2,pass,0,0
2021,play,91,8,3,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,64,10,1,pass,0,0
2021,play,14,10,1,pass,0,0
2021,play,4,4,1,run,0,0
2021,play,16,16,2,run,0,0
2021,play,15,15,3,pass,0,0
2021,kick,4,0,0,,22,1
2021,play,75,10,1,pass,0,0
2021,play,33,10,1,run,0,0
2021,play,35,12,2,run,0,0
2021,play,24,1,3,run,0,0
2021,play,24,1,4,run,0,0
2021,play,23,10,1,run,0,0
2021,play,12,10,1,run,0,0
2021,play,10,8,2,pass,0,0
2021,play,10,8,3,pass,0,0
2021,play,82,10,1,run,0,0
2021,play,70,10,1,run,0,0
2021,play,65,5,2,pass,0,0
2021,play,45,10,1,run,0,0
2021,play,43,8,2,pass,0,0
2021,play,15,10,1,run,0,0
2021,play,45,10,1,pass,0,0
2021,play,36,1,2,run,0,0
2021,play,36,1,3,run,0,0
2021,kick,36,0,0,,54,1
2021,play,42,10,1,run,0,0
2021,play,34,2,2,run,0,0
2021,play,33,1,3,run,0,0
2021,play,31,10,1,pass,0,0
2021,play,40,19,2,run,0,0
2021,play,39,18,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,80,10,2,pass,0,0
2021,play,75,5,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,62,10,1,pass,0,0
2021,play,58,6,2,run,0,0
2021,play,59,7,3,pass,0,0
2021,play,49,10,1,pass,0,0
2021,play,47,8,2,pass,0,0
2021,play,47,8,3,pass,0,0
2021,play,39,10,1,run,0,0
2021,play,36,7,2,pass,0,0
2021,play,45,16,3,pass,0,0
2021,kick,34,0,0,,52,1
2021,play,75,10,1,pass,0,0
2021,play,66,1,2,pass,0,0
2021,play,66,1,3,run,0,0
2021,play,63,10,1,pass,0,0
2021,play,63,10,2,run,0,0
2021,play,55,2,3,pass,0,0
2021,play,16,10,1,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,71,6,2,pass,0,0
2021,play,54,5,1,pass,0,0
2021,play,37,15,1,pass,0,0
2021,play,24,2,3,run,0,0
2021,kick,23,0,0,,40,1
2021,play,75,10,1,pass,0,0
2021,play,70,10,1,pass,0,0
2021,play,59,10,1,pass,0,0
2021,play,47,10,1,pass,0,0
2021,kick,47,0,0,,65,0
2021,play,78,10,1,run,0,0
2021,play,76,8,2,run,0,0
2021,play,75,7,3,pass,0,0
2021,play,64,10,1,pass,0,0
2021,play,53,10,1,pass,0,0
2021,play,44,1,2,run,0,0
2021,play,42,10,1,pass,0,0
2021,play,22,10,1,pass,0,0
2021,play,7,7,1,run,0,0
2021,play,7,7,2,pass,0,0
2021,play,3,3,3,pass,0,1
2021,play,70,5,1,pass,0,0
2021,play,70,5,2,pass,0,0
2021,play,51,10,1,run,0,0
2021,play,48,7,2,pass,0,0
2021,play,32,10,1,run,0,0
2021,play,29,7,2,pass,0,0
2021,play,29,7,3,pass,0,0
2021,play,20,10,1,pass,0,0
2021,play,11,1,2,run,0,0
2021,play,75,10,1,run,0,0
2021,play,64,10,1,pass,0,0
2021,play,61,7,2,pass,0,0
2021,play,38,10,1,pass,0,0
2021,play,35,7,2,run,0,0
2021,play,13,10,1,run,0,0
2021,play,18,15,2,pass,0,0
2021,play,1,1,1,pass,0,0
2021,play,1,1,2,run,0,0
2021,play,74,10,1,pass,0,0
2021,play,69,5,2,pass,0,0
2021,play,58,10,1,run,0,0
2021,play,51,3,2,run,0,0
2021,play,47,10,1,pass,0,0
2021,play,56,19,2,pass,0,0
2021,play,40,3,3,pass,0,0
2021,play,40,3,4,pass,0,0
2021,play,60,10,1,pass,0,0
2021,play,82,10,1,pass,0,0
2021,play,76,4,2,run,0,0
2021,play,73,1,3,pass,0,0
2021,play,61,10,1,run,0,0
2021,play,61,10,2,pass,0,1
2021,play,30,10,1,run,0,0
2021,play,28,8,2,pass,0,0
2021,play,13,10,1,pass,0,0
2021,play,7,4,2,run,0,0
2021,play,4,1,3,run,0,0
2021,kick,10,0,0,,28,1
2021,play,77,10,1,run,0,0
2021,play,71,10,1,run,0,0
2021,play,50,10,1,pass,0,0
2021,play,45,5,2,pass,0,0
2021,play,33,10,1,run,0,0
2021,play,31,8,2,pass,0,0
2021,play,16,10,1,pass,0,0
2021,play,17,11,2,pass,0,0
2021,play,17,11,3,pass,0,0
2021,kick,9,0,0,,27,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,70,5,3,pass,0,0
2021,play,48,10,1,run,0,0
2021,play,47,9,2,pass,0,0
2021,play,40,2,3,pass,0,0
2021,play,87,10,1,run,0,0
2021,play,85,8,2,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,70,6,2,pass,0,0
2021,play,76,12,3,pass,0,0
2021,play,70,10,1,pass,0,0
2021,play,70,10,2,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,72,7,2,pass,0,0
2021,play,69,4,3,pass,0,1
2021,play,8,8,1,pass,0,0
2021,play,8,8,2,run,0,0
2021,play,6,6,3,pass,0,0
2021,kick,6,0,0,,24,1
2021,play,75,10,1,run,0,0
2021,play,75,10,2,pass,0,0
2021,play,71,6,3,pass,0,0
2021,play,70,10,1,run,0,0
2021,play,69,9,2,pass,0,0
2021,play,71,11,3,pass,0,0
2021,play,60,10,1,pass,0,0
2021,play,34,10,1,pass,0,0
2021,play,23,10,1,pass,0,0
2021,play,23,10,2,pass,0,0
2021,play,12,10,1,run,0,0
2021,play,11,9,2,pass,0,0
2021,play,2,2,1,run,0,0
2021,play,2,0,0,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,54,10,1,run,0,0
2021,play,56,12,2,run,0,0
2021,play,43,10,1,pass,0,0
2021,play,43,10,2,run,0,0
2021,play,33,10,1,run,0,0
2021,play,31,8,2,run,0,0
2021,play,27,4,3,pass,0,0
2021,kick,27,0,0,,45,0
2021,play,65,10,1,pass,0,0
2021,play,65,10,2,pass,0,0
2021,play,80,25,3,pass,0,0
2021,play,69,14,4,pass,0,0
2021,play,30,10,1,run,0,0
2021,play,28,8,2,run,0,0
2021,play,29,9,3,pass,0,0
2021,play,13,13,1,run,0,0
2021,play,14,14,2,run,0,0
2021,play,18,18,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,55,10,1,pass,0,0
2021,play,49,4,2,pass,0,0
2021,play,49,4,3,run,0,0
2021,play,81,10,1,run,0,0
2021,play,80,9,2,run,0,0
2021,play,76,5,3,run,0,0
2021,play,65,10,1,run,0,0
2021,play,63,8,2,run,0,0
2021,play,47,10,1,pass,0,0
2021,play,47,10,2,run,0,0
2021,play,43,6,3,pass,0,0
2021,play,38,1,4,run,0,0
2021,play,61,10,1,pass,0,0
2021,play,69,18,2,run,0,0
2021,play,71,20,3,pass,0,0
2021,play,78,10,1,pass,0,0
2021,play,78,10,2,run,0,0
2021,play,68,10,1,pass,0,0
2021,play,68,10,2,run,0,0
2021,play,60,2,3,pass,0,0
2021,play,28,10,1,pass,0,0
2021,play,28,10,2,run,0,0
2021,play,27,9,3,run,0,0
2021,play,20,2,4,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,83,13,2,run,0,0
2021,play,72,2,3,run,0,0
2021,play,52,10,1,run,0,0
2021,play,55,13,2,pass,0,0
2021,play,30,10,1,run,0,0
2021,play,23,3,2,run,0,0
2021,play,10,10,1,run,0,0
2021,play,14,14,2,pass,0,0
2021,play,1,1,1,run,0,0
2021,play,3,3,2,run,0,0
2021,play,75,10,1,run,0,0
2021,play,64,10,1,run,0,0
2021,play,57,3,2,run,0,0
2021,play,55,1,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,72,2,2,run,0,0
2021,play,55,10,1,pass,0,0
2021,play,55,10,2,run,0,0
2021,play,55,10,3,pass,0,0
2021,play,44,10,1,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,58,10,1,run,0,0
2021,play,55,7,2,pass,0,0
2021,play,55,7,3,pass,0,0
2021,play,90,20,1,pass,0,0
2021,play,90,20,2,run,0,0
2021,play,78,8,3,pass,0,0
2021,play,59,10,1,pass,0,0
2021,play,52,3,2,run,0,0
2021,play,50,1,3,run,0,0
2021,play,48,10,1,run,0,0
2021,play,37,10,1,run,0,0
2021,play,35,8,2,pass,0,0
2021,play,29,2,3,pass,0,0
2021,kick,35,0,0,,53,1
2021,play,75,10,1,run,0,0
2021,play,77,12,2,pass,0,0
2021,play,56,10,1,pass,0,0
2021,play,56,10,2,pass,0,0
2021,play,67,21,3,pass,0,0
2021,play,88,10,1,pass,0,0
2021,play,79,1,2,run,0,0
2021,play,77,10,1,pass,0,0
2021,play,60,10,1,pass,0,0
2021,play,60,10,2,pass,0,0
2021,play,49,10,1,pass,0,0
2021,play,79,10,1,run,0,0
2021,play,77,8,2,pass,0,0
2021,play,74,5,3,pass,0,0
2021,play,81,10,1,pass,0,0
2021,play,81,10,2,run,0,0
2021,play,51,10,1,run,0,0
2021,play,49,8,2,pass,0,0
2021,play,49,8,3,pass,0,0
2021,play,38,10,1,pass,0,0
2021,play,18,10,1,pass,0,0
2021,play,18,10,2,run,0,0
2021,play,17,9,3,pass,0,0
2021,kick,9,0,0,,27,1
2021,play,69,10,1,run,0,0
2021,play,62,3,2,run,0,0
2021,play,60,1,3,pass,0,0
2021,play,60,1,4,pass,0,0
2021,play,40,10,1,run,0,0
2021,play,39,9,2,pass,0,0
2021,play,42,12,3,run,0,0
2021,kick,35,0,0,,53,0
2021,play,57,10,1,pass,0,0
2021,play,57,10,2,pass,0,0
2021,play,53,6,3,pass,0,0
2021,play,92,17,1,pass,0,0
2021,play,92,17,2,run,0,0
2021,play,78,3,3,pass,0,0
2021,play,62,10,1,run,0,0
2021,play,56,4,2,run,0,0
2021,play,49,10,1,run,0,0
2021,play,43,4,2,run,0,0
2021,play,39,10,1,run,0,0
2021,play,43,14,2,pass,0,0
2021,play,43,14,3,pass,0,0
2021,play,3,3,1,run,0,0
2021,play,1,1,2,run,0,0
2021,play,1,1,3,run,0,0
2021,play,2,0,0,pass,0,0
2021,play,85,20,1,pass,0,0
2021,play,77,12,2,pass,0,0
2021,play,72,7,3,pass,0,0
2021,play,72,7,4,pass,0,1
2021,play,39,10,1,run,0,0
2021,play,29,10,1,run,0,0
2021,play,26,7,2,run,0,0
2021,play,24,5,3,run,0,0
2021,kick,24,0,0,,42,1
2021,play,75,10,1,run,0,0
2021,play,70,5,2,pass,0,0
2021,play,70,5,3,run,0,0
2021,play,60,10,1,pass,0,0
2021,play,69,19,2,pass,0,0
2021,play,65,15,3,pass,0,0
2021,play,41,10,1,pass,0,0
2021,play,37,6,2,pass,0,0
2021,play,5,5,1,pass,0,0
2021,play,2,0,0,run,0,0
2021,play,78,10,1,run,0,0
2021,play,76,8,2,run,0,0
2021,play,75,7,3,run,0,0
2021,play,65,10,1,pass,0,0
2021,play,65,10,2,run,0,0
2021,play,56,1,3,pass,0,0
2021,play,46,10,1,pass,0,0
2021,play,46,10,2,pass,0,0
2021,play,39,3,3,pass,0,0
2021,play,35,10,1,pass,0,0
2021,play,35,10,2,pass,0,0
2021,play,15,10,1,pass,0,0
2021,play,4,4,1,pass,0,0
2021,play,4,4,2,pass,0,0
2021,play,2,0,0,run,0,0
2021,play,76,10,1,pass,0,0
2021,play,76,10,2,run,0,0
2021,play,72,6,3,pass,0,0
2021,play,64,10,1,pass,0,0
2021,play,62,8,2,pass,0,0
2021,play,62,8,3,pass,0,0
2021,play,55,1,4,run,0,0
2021,play,44,10,1,pass,0,0
2021,play,34,10,1,run,0,0
2021,play,27,3,2,run,0,0
2021,play,20,10,1,pass,0,0
2021,play,20,10,2,run,0,0
2021,play,13,10,1,pass,0,0
2021,play,9,6,2,pass,0,0
2021,play,7,4,3,run,0,0
2021,play,1,1,1,run,0,0
2021,play,1,1,2,run,0,0
2021,play,1,1,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,66,1,2,run,0,0
2021,play,51,10,1,pass,0,0
2021,play,41,10,1,run,0,0
2021,play,39,8,2,pass,0,0
2021,play,24,10,1,run,0,0
2021,play,21,7,2,run,0,0
2021,play,22,8,3,pass,0,0
2021,kick,22,0,0,,40,0
2021,play,70,10,1,pass,0,0
2021,play,70,10,2,pass,0,0
2021,play,63,3,3,pass,0,0
2021,play,61,1,4,pass,0,0
2021,play,37,10,1,run,0,0
2021,play,30,3,2,run,0,0
2021,play,23,10,1,run,0,0
2021,play,30,17,2,pass,0,0
2021,play,25,12,3,pass,0,0
2021,kick,19,0,0,,37,0
2021,play,81,10,1,run,0,0
2021,play,75,4,2,pass,0,0
2021,play,68,10,1,pass,0,0
2021,play,56,10,1,pass,0,0
2021,play,56,10,2,pass,0,0
2021,play,56,10,3,pass,0,0
2021,play,98,10,1,pass,0,0
2021,play,77,10,1,run,0,0
2021,play,69,2,2,run,0,0
2021,play,59,10,1,run,0,0
2021,play,56,7,2,run,0,0
2021,play,55,6,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,80,10,2,run,0,0
2021,play,71,1,3,run,0,0
2021,play,10,10,1,run,0,0
2021,play,3,3,2,pass,0,0
2021,play,3,3,3,pass,0,0
2021,kick,6,0,0,,24,1
2021,play,78,10,1,pass,0,0
2021,play,43,10,1,pass,0,0
2021,play,43,10,2,run,0,0
2021,play,38,5,3,pass,0,0
2021,play,38,5,4,pass,0,0
2021,play,62,10,1,pass,0,0
2021,play,62,10,2,pass,0,0
2021,play,37,10,1,pass,0,0
2021,play,37,10,2,pass,0,0
2021,kick,37,0,0,,55,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,69,4,3,pass,0,0
2021,play,88,10,1,pass,0,0
2021,play,88,10,2,run,0,0
2021,play,83,5,3,run,0,0
2021,play,77,10,1,run,0,0
2021,play,70,3,2,pass,0,0
2021,play,70,3,3,pass,0,0
2021,play,85,10,1,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,67,3,2,run,0,0
2021,play,59,10,1,run,0,0
2021,play,57,8,2,pass,0,0
2021,play,58,9,3,pass,0,0
2021,play,91,10,1,run,0,0
2021,play,84,3,2,run,0,0
2021,play,82,1,3,run,0,0
2021,play,78,10,1,run,0,0
2021,play,82,14,1,run,0,0
2021,play,85,17,2,pass,0,0
2021,play,71,3,3,pass,0,0
2021,play,61,10,1,run,0,0
2021,play,65,14,2,pass,0,0
2021,play,52,1,3,pass,0,0
2021,play,96,14,1,run,0,0
2021,play,94,12,2,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,64,10,1,pass,0,0
2021,play,61,7,2,pass,0,0
2021,play,50,10,1,run,0,0
2021,play,46,6,2,pass,0,0
2021,play,43,3,3,pass,0,0
2021,play,41,1,4,pass,0,0
2021,play,39,10,1,run,0,0
2021,play,30,1,2,run,0,0
2021,play,24,10,1,pass,0,0
2021,play,24,10,2,pass,0,0
2021,play,24,10,3,pass,0,1
2021,play,95,10,1,run,0,0
2021,play,96,11,2,pass,0,0
2021,play,96,11,3,pass,0,0
2021,play,53,10,1,pass,0,0
2021,play,53,10,2,pass,0,0
2021,play,53,10,3,pass,0,0
2021,play,38,10,1,pass,0,0
2021,play,38,10,2,run,0,0
2021,play,34,6,3,run,0,0
2021,play,25,10,1,pass,0,0
2021,play,25,10,2,pass,0,0
2021,play,20,5,3,pass,0,0
2021,play,20,5,4,pass,0,0
2021,play,80,10,1,run,0,0
2021,play,81,11,2,pass,0,0
2021,play,59,10,1,run,0,0
2021,play,57,8,2,pass,0,0
2021,play,48,10,1,run,0,0
2021,play,45,7,2,run,0,0
2021,play,48,10,3,pass,0,0
2021,play,77,10,1,run,0,0
2021,play,77,10,2,pass,0,0
2021,play,77,10,3,pass,0,0
2021,play,72,10,1,run,0,0
2021,play,68,6,2,run,0,0
2021,play,60,10,1,pass,0,0
2021,play,37,10,1,run,0,0
2021,play,34,7,2,run,0,0
2021,play,25,10,1,pass,0,0
2021,play,25,10,2,pass,0,0
2021,play,16,1,3,pass,0,1
2021,play,80,10,1,run,0,0
2021,play,79,9,2,pass,0,0
2021,play,71,1,3,run,0,0
2021,play,69,10,1,pass,0,0
2021,play,52,10,1,pass,0,0
2021,play,47,5,2,pass,0,0
2021,play,29,10,1,pass,0,0
2021,play,29,10,2,pass,0,0
2021,play,17,10,1,run,0,0
2021,play,13,6,2,run,0,0
2021,play,9,2,3,pass,0,0
2021,play,6,6,1,run,0,0
2021,play,75,10,1,run,0,0
2021,play,72,7,2,pass,0,0
2021,play,72,7,3,pass,0,0
2021,play,71,10,1,pass,0,0
2021,play,71,10,2,pass,0,1
2021,play,69,10,1,pass,0,0
2021,play,79,20,2,pass,0,0
2021,play,70,11,3,pass,0,0
2021,play,65,20,1,pass,0,0
2021,play,65,20,2,run,0,0
2021,play,62,17,3,pass,0,0
2021,play,83,10,1,run,0,0
2021,play,85,12,2,run,0,0
2021,play,79,6,3,pass,0,0
2021,play,73,10,1,run,0,0
2021,play,73,10,2,run,0,1
2021,play,33,10,1,run,0,0
2021,play,32,9,2,pass,0,0
2021,play,26,3,3,pass,0,0
2021,play,19,10,1,run,0,0
2021,play,18,9,2,pass,0,0
2021,play,13,4,3,pass,0,0
2021,kick,13,0,0,,31,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,77,12,3,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,82,17,2,run,0,0
2021,play,72,7,3,pass,0,0
2021,play,62,10,1,run,0,0
2021,play,60,8,2,run,0,0
2021,play,56,4,3,pass,0,0
2021,play,23,10,1,pass,0,0
2021,play,23,10,2,pass,0,0
2021,play,17,4,3,pass,0,0
2021,kick,22,0,0,,40,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,63,10,1,pass,0,0
2021,play,53,10,1,run,0,0
2021,play,51,8,2,pass,0,0
2021,play,41,10,1,pass,0,0
2021,play,30,10,1,pass,0,0
2021,play,42,22,2,pass,0,0
2021,play,24,4,3,pass,0,0
2021,kick,24,0,0,,42,1
2021,play,74,10,1,pass,0,0
2021,play,82,18,2,pass,0,1
2021,play,26,10,1,pass,0,0
2021,play,5,5,1,pass,0,0
2021,play,5,5,2,pass,0,0
2021,play,5,5,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,66,1,2,run,0,0
2021,play,65,10,1,run,0,0
2021,play,65,10,2,pass,0,0
2021,play,65,10,3,pass,0,1
2021,play,49,10,1,run,0,0
2021,play,49,10,2,pass,0,0
2021,play,43,4,3,pass,0,1
2021,play,56,10,1,pass,0,0
2021,play,48,2,2,pass,0,0
2021,play,58,12,3,pass,0,0
2021,play,92,10,1,run,0,0
2021,play,94,12,2,pass,0,0
2021,play,84,2,3,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,74,9,2,pass,0,0
2021,play,70,5,3,run,0,0
2021,play,63,10,1,run,0,0
2021,play,61,8,2,pass,0,0
2021,play,52,10,1,pass,0,0
2021,play,52,10,2,run,0,0
2021,play,50,8,3,pass,0,0
2021,play,34,10,1,run,0,0
2021,play,32,8,2,pass,0,0
2021,play,42,18,3,pass,0,0
2021,play,93,10,1,pass,0,0
2021,play,98,15,2,run,0,0
2021,play,96,13,3,pass,0,0
2021,play,81,10,1,pass,0,0
2021,play,77,6,2,run,0,0
2021,play,73,2,3,pass,0,0
2021,play,34,10,1,pass,0,0
2021,play,19,10,1,pass,0,0
2021,play,19,10,2,pass,0,0
2021,play,15,6,3,pass,0,0
2021,play,5,5,1,run,0,0
2021,play,4,4,2,pass,0,0
2021,play,1,1,3,pass,0,0
2021,kick,1,0,0,,20,1
2021,play,68,10,1,pass,0,0
2021,play,55,10,1,pass,0,0
2021,play,55,10,2,pass,0,0
2021,play,55,10,3,pass,0,0
2021,play,41,10,1,pass,0,0
2021,play,35,4,2,run,0,0
2021,play,30,10,1,run,0,0
2021,play,35,15,2,pass,0,1
2021,play,60,10,1,pass,0,0
2021,play,55,5,2,pass,0,0
2021,play,45,10,1,pass,0,0
2021,play,56,21,2,run,0,0
2021,play,47,12,3,pass,0,0
2021,play,89,10,1,run,0,0
2021,play,89,10,2,pass,0,0
2021,play,83,4,3,pass,0,0
2021,play,76,10,1,run,0,0
2021,play,72,6,2,run,0,0
2021,play,69,3,3,pass,0,0
2021,play,81,10,1,pass,0,0
2021,play,70,10,1,pass,0,1
2021,play,34,10,1,run,0,0
2021,play,34,10,2,run,0,0
2021,play,35,11,3,run,0,0
2021,play,98,10,1,pass,0,0
2021,play,98,10,2,pass,0,0
2021,play,94,6,4,pass,0,0
2021,play,73,10,1,run,0,0
2021,play,70,7,2,pass,0,0
2021,play,68,5,3,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,50,10,2,pass,0,0
2021,play,45,5,3,pass,0,0
2021,play,99,10,1,run,0,0
2021,play,96,7,2,pass,0,0
2021,play,96,7,3,pass,0,0
